intended_target_name	tf_gene_symbol	tf_family	tf_dbd	gene_id	log2_fc	log2_fc_std	p_value	fdr_bh	intended_target_chr	intended_target_start	intended_target_end
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000176171	0.35959256	0.088472806	4.814758628001889e-05	0.024121940726289464	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000138771	0.5202041	0.12908071	5.576051376608278e-05	0.026539216526967096	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000106263	-0.32762843	0.08175535	6.138438304185783e-05	0.027824663913116412	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000074800	-0.21163203	0.053405873	7.41035844143797e-05	0.03206327363820365	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000169760	0.2508586	0.06412006	9.141127376601804e-05	0.037832344129509816	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000187514	-0.12616342	0.032359485	9.666739533333658e-05	0.038340705674084624	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000171126	0.47305918	0.12330252	0.0001247629157084	0.04750472778513038	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000107105	0.30253497	0.07915654	0.0001323827910541	0.04839077907853689	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000160193	-0.4602396	0.12070087	0.0001372571735603	0.04839077907853689	chr1	200409523	200410048
ENSG00000162702	ZNF281	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000254339	-0.24218348	0.06375618	0.0001455227653298	0.04947254297051308	chr1	200409523	200410048
ENSG00000162714	ZNF496		C2H2 ZF	ENSG00000150459	-0.21050507	0.046523403	6.04773831374091e-06	0.03335607191507207	chr1	247331476	247331860
ENSG00000162714	ZNF496		C2H2 ZF	ENSG00000152193	0.44272587	0.098527245	7.008314300887082e-06	0.03335607191507207	chr1	247331476	247331860
ENSG00000162924	REL	NF-kappaB-related factors	Rel	ENSG00000162924	-2.1559453	0.38439575	2.0389889117835425e-08	0.00019409135451267542	chr2	60881597	60881658
ENSG00000162924	REL	NF-kappaB-related factors	Rel	ENSG00000230876	-0.09061773	0.019038737	1.9392836368988385e-06	0.009230020469820022	chr2	60881597	60881658
ENSG00000162992	NEUROD1	Tal-related	bHLH	ENSG00000198947	0.6479748	0.132772	1.0589386946144696e-06	0.010080037434035136	chr2	181680432	181680533
ENSG00000163159	VPS72		Unknown	ENSG00000163159	-1.9008683	0.21739408	2.252344135164049e-18	2.144006382262658e-14	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000165379	0.8610552	0.113293625	2.956535775530034e-14	1.4071632023635197e-10	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198626	0.50534064	0.07256708	3.312784914045243e-12	1.0511466532265555e-08	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000149273	0.17014697	0.025445051	2.280414225691301e-11	5.4268157535888735e-08	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000122779	0.3694692	0.0569485	8.711170194015799e-11	1.6584325815367276e-07	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000231500	0.15484585	0.02423271	1.6593822773901432e-10	2.632609983079462e-07	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000230937	0.65921634	0.10668963	6.458128382556309e-10	7.684365509194187e-07	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000183780	0.68698096	0.111041725	6.14399603590336e-10	7.684365509194187e-07	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000147649	-0.48295084	0.07907776	1.0133656446956647e-09	1.0718030635397813e-06	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000250131	-0.40271282	0.071596794	1.857957061555655e-08	1.6510647937936207e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000142541	0.18839076	0.033520605	1.907943348222484e-08	1.6510647937936207e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000067798	0.74331933	0.13453485	3.2928609134252884e-08	2.61206191957461e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198840	0.15227142	0.028098488	5.986523867242824e-08	4.383516976329572e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000152208	0.19639032	0.03669459	8.697584488881131e-08	5.9137361964042486e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000187735	0.30702075	0.057688255	1.0259462102228749e-07	6.510654650074364e-05	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000197756	0.12596801	0.02575697	1.005099283248478e-06	0.0005979712548276413	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000165283	-0.21367443	0.04380513	1.0725384313195155e-06	0.0006005584310429687	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000188647	0.4230369	0.0876474	1.38899879454635e-06	0.000734548862515928	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000144381	-0.16448218	0.034244772	1.5620245345655612e-06	0.0007434455772264789	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000241743	0.34242746	0.07117475	1.5011621905448565e-06	0.0007434455772264789	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000197958	0.12821393	0.026779948	1.6871712659567756e-06	0.0007479450052446002	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000108107	0.1377943	0.02881033	1.7286259182037195e-06	0.0007479450052446002	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000008083	0.16379938	0.034485877	2.036652095557929e-06	0.0008077871374006637	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000151338	-0.49294534	0.103633165	1.968445182006178e-06	0.0008077871374006637	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000185565	0.8082193	0.17111185	2.320034696431747e-06	0.0008494003952051461	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000100387	-0.2003542	0.04234743	2.231957009429237e-06	0.0008494003952051461	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000005022	0.19875549	0.042970203	3.7382965007135535e-06	0.001317957199640456	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000139154	0.30396923	0.06785495	7.475097765620493e-06	0.002541266272533624	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000176485	0.35767594	0.08247206	1.4448386545889745e-05	0.004742558328631879	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000138018	0.32888535	0.07701285	1.9501286320801133e-05	0.005988153047990516	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000119335	-0.13750587	0.032160502	1.906118877367643e-05	0.005988153047990516	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000168028	0.13758445	0.032458782	2.2477439078045903e-05	0.006686335705747467	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000164142	0.32880792	0.07798993	2.486400670971919e-05	0.007172135753630817	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000164062	-0.5475956	0.1304547	2.697676681951556e-05	0.00733690981014196	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000168234	0.36383137	0.08663791	2.6756685874345013e-05	0.00733690981014196	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198015	-0.3065762	0.07353367	3.056776935403334e-05	0.008082627680028983	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000089916	0.3285558	0.07920416	3.3507870951035565e-05	0.008620579015754257	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000126261	-0.2628571	0.0635979	3.578874352619236e-05	0.008965080253311187	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000168434	-0.8036935	0.19574352	4.0283136603036575e-05	0.009832184033956543	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000169933	0.6944864	0.16976474	4.2974746465187e-05	0.010226915290052875	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000126070	-0.4499579	0.1104335	4.611932282359741e-05	0.010707556925800579	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000094916	-0.2250815	0.055373315	4.80733970962351e-05	0.010895492070453854	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000189337	0.29152992	0.07198949	5.1301343700302345e-05	0.011356685829841348	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000117906	-0.24860707	0.06172653	5.635955278895476e-05	0.011921924066623565	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000169306	0.9501817	0.23564392	5.523889811513902e-05	0.011921924066623565	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000085276	0.41101876	0.10234736	5.92144128564082e-05	0.01203003762098654	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000133112	0.094159685	0.02350848	6.192581609710479e-05	0.01203003762098654	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000034053	-0.6996508	0.17453636	6.107330123605787e-05	0.01203003762098654	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000196419	-0.22305009	0.055597078	6.02313150676817e-05	0.01203003762098654	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000135750	0.4263002	0.10780543	7.674370390211483e-05	0.014401336844423233	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000130255	0.11306566	0.028602062	7.715812365433186e-05	0.014401336844423233	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000290551	1.2258966	0.31140557	8.262484854318846e-05	0.014962377841507606	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000107438	0.24656132	0.06266363	8.330770307804424e-05	0.014962377841507606	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000210082	0.117278196	0.029926978	8.898654906455449e-05	0.015686351121212853	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000133401	0.3229948	0.08256038	9.144953868794904e-05	0.01573781311639349	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000087086	0.14655726	0.037489913	9.258509659817578e-05	0.01573781311639349	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000106355	-0.2323909	0.05961869	9.700895190409812e-05	0.016200494967984386	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000175161	0.5628933	0.14485836	0.0001019857808002	0.016737976679950063	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000074054	0.21814054	0.056319594	0.0001073882940857	0.017325918159352176	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000184203	-0.5332011	0.13798805	0.0001114946432026	0.017688625144092487	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000105974	0.54198015	0.1410762	0.0001221580230661	0.019062659369937802	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000029363	-0.3867838	0.1015597	0.0001398473306248	0.021471076455120502	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000156508	0.08947423	0.023540182	0.0001441627612145	0.021782306730171834	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000157778	-0.6407984	0.16904758	0.0001502601266852	0.022348846029944042	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000185920	0.41065326	0.10874084	0.0001590857508111	0.023297496338013247	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000127922	-0.157384	0.042446174	0.0002090274479062	0.028917520389351265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000107816	-0.7495121	0.20195134	0.000206156863149	0.028917520389351265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000136143	0.36143023	0.09726557	0.000202472715428	0.028917520389351265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000136156	0.20653164	0.055766717	0.0002126511636994	0.028917520389351265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198947	0.7360155	0.19860572	0.0002106307903299	0.028917520389351265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000130203	0.16392083	0.044407737	0.0002231392986629	0.029916380055945706	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000116833	0.26293284	0.07164966	0.0002428344729753	0.031722993711700606	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000184897	-0.21360058	0.058213968	0.0002432796029997	0.031722993711700606	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000155561	-0.36135843	0.09860704	0.0002476952784005	0.03186231560938324	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000117153	-0.7058855	0.19329065	0.0002602685071841	0.03303327893180597	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198380	-0.2919303	0.08039429	0.0002820716857816	0.034282476272254975	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000249859	0.23507066	0.06475687	0.0002833667171445	0.034282476272254975	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000075415	0.16208157	0.044662826	0.0002845168216733	0.034282476272254975	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000121741	-0.20486511	0.05635722	0.0002778541579868	0.034282476272254975	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000099385	-0.5327745	0.148408	0.0003307648087605	0.03935687768239	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000159131	-0.26800603	0.07486306	0.0003436601440686	0.04038643100480251	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000003393	-0.3817057	0.107031554	0.0003620687648615	0.042030885033129496	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000184672	0.45881376	0.12927713	0.0003865919682483	0.04433697525006708	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000166347	-0.29938275	0.08453268	0.0003976761996535	0.045065235053591265	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000148200	-0.27433708	0.07770484	0.0004147725619493	0.04590953508366729	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000166595	-0.2684118	0.07596923	0.0004106162205195	0.04590953508366729	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000104904	0.3135966	0.08893611	0.0004217460301362	0.04614483288352285	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000100300	-0.6729648	0.191511	0.0004414549749383	0.047752385300428156	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000137818	0.07618545	0.02174556	0.0004591965010971	0.04856768326603661	chr1	151189714	151190216
ENSG00000163159	VPS72		Unknown	ENSG00000198899	0.1042007	0.029725814	0.0004559316971555	0.04856768326603661	chr1	151189714	151190216
ENSG00000163170	BOLA3		Unknown	ENSG00000198727	-0.24898185	0.030453967	2.942064161582962e-16	2.8005508754108215e-12	chr2	74147470	74147929
ENSG00000163170	BOLA3		Unknown	ENSG00000163170	-1.6251137	0.26750606	1.2394628442924915e-09	5.899223407410113e-06	chr2	74147470	74147929
ENSG00000163170	BOLA3		Unknown	ENSG00000225439	-1.7024252	0.35276207	1.3931138012440484e-06	0.004420350091347365	chr2	74147470	74147929
ENSG00000163170	BOLA3		Unknown	ENSG00000008988	0.11532725	0.025095418	4.316101837484506e-06	0.010271243347753754	chr2	74147470	74147929
ENSG00000163170	BOLA3		Unknown	ENSG00000081014	0.5586673	0.12628877	9.7011716475137e-06	0.018469090582536582	chr2	74147470	74147929
ENSG00000163320	CGGBP1		Unknown	ENSG00000163320	-0.91645175	0.10903495	4.274244040755091e-17	8.137305804789542e-13	chr3	88058882	88059017
ENSG00000163320	CGGBP1		Unknown	ENSG00000179021	-0.6021171	0.107736684	2.286642674801365e-08	0.0002176655162143419	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000114391	-0.090624906	0.017583586	2.550570626649404e-07	0.0016185921196717119	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000178425	-0.29850212	0.06414451	3.262078612011849e-06	0.015525863153870396	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000142676	-0.07860578	0.017227752	5.049003491517154e-06	0.019224585694300713	chr3	88058882	88059017
ENSG00000163320	CGGBP1		Unknown	ENSG00000130396	0.12777577	0.02855094	7.628215339758195e-06	0.024204327273052755	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000170606	0.14974698	0.034393873	1.3374552109900723e-05	0.03637496043832714	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000108592	-0.42137572	0.09801263	1.7141716737038878e-05	0.04079300040496827	chr3	88149561	88149871
ENSG00000163320	CGGBP1		Unknown	ENSG00000197302	0.39482775	0.09311894	2.23483047281114e-05	0.047274113934864984	chr3	88058882	88059017
ENSG00000163320	CGGBP1		Unknown	ENSG00000104356	0.52837133	0.12562464	2.599840099892142e-05	0.049495755821746604	chr3	88058882	88059017
ENSG00000163435	ELF3	Ets-related	Ets; AT hook	ENSG00000173660	-0.14006993	0.024229275	7.424904379931254e-09	7.06776647925656e-05	chr1	202010633	202010822
ENSG00000163508	EOMES	TBrain-related factors	T-box	ENSG00000120837	0.29992184	0.06304158	1.959824948459805e-06	0.018655573684388884	chr3	27721831	27722349
ENSG00000163516	ANKZF1		C2H2 ZF	ENSG00000163516	-1.5552535	0.3264054	1.8904945668024728e-06	0.01439661918191838	chr2	219229800	219229910
ENSG00000163516	ANKZF1		C2H2 ZF	ENSG00000251363	0.22610237	0.04842497	3.024817561071201e-06	0.01439661918191838	chr2	219229800	219229910
ENSG00000163516	ANKZF1		C2H2 ZF	ENSG00000166206	0.16601531	0.038313147	1.470136051258891e-05	0.04168305121633917	chr2	219229800	219229910
ENSG00000163516	ANKZF1		C2H2 ZF	ENSG00000109084	-0.3579202	0.08334558	1.7515726952973703e-05	0.04168305121633917	chr2	219229800	219229910
ENSG00000163623	NKX6-1	NK	Homeodomain	ENSG00000105372	0.1297631	0.02472586	1.5369866532404345e-07	0.0014630575952195696	chr4	84497571	84498269
ENSG00000163623	NKX6-1	NK	Homeodomain	ENSG00000072803	0.30208176	0.0680793	9.11348011827464e-06	0.04337560862292815	chr4	84497571	84498269
ENSG00000163635	ATXN7		Unknown	ENSG00000163635	-0.5936475	0.07014588	2.604931827293536e-17	4.959269212801434e-13	chr3	63864353	63864562
ENSG00000163635	ATXN7		Unknown	ENSG00000142541	0.09627859	0.018674318	2.527267044464008e-07	0.0024057054996252892	chr3	63912488	63912890
ENSG00000163635	ATXN7		Unknown	ENSG00000173406	-0.1911246	0.039998483	1.767869450487576e-06	0.011218899532794159	chr3	63864353	63864562
ENSG00000163635	ATXN7		Unknown	ENSG00000146909	0.33830112	0.07662398	1.009719383929361e-05	0.03203839605207862	chr3	63912488	63912890
ENSG00000163635	ATXN7		Unknown	ENSG00000137818	0.06660161	0.015058342	9.738279493452078e-06	0.03203839605207862	chr3	63864353	63864562
ENSG00000163635	ATXN7		Unknown	ENSG00000141425	-0.2036707	0.04551531	7.64925916431746e-06	0.03203839605207862	chr3	63912488	63912890
ENSG00000163635	ATXN7		Unknown	ENSG00000134769	-0.3754694	0.08582153	1.2143114341962826e-05	0.03302580154889832	chr3	63912488	63912890
ENSG00000163635	ATXN7		Unknown	ENSG00000185591	-0.4074066	0.09427186	1.5489181987849365e-05	0.03686038083558452	chr3	63912488	63912890
ENSG00000163666	HESX1	Paired-related HD factors	Homeodomain	ENSG00000179915	0.38833228	0.07952725	1.0447911073323655e-06	0.019890733101393575	chr3	57226215	57226365
ENSG00000163792	TCF23		bHLH	ENSG00000156052	0.26761425	0.047235932	1.4661350719997274e-08	0.00013956139750365406	chr2	27148989	27149443
ENSG00000163848	ZNF148	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000163848	-1.381253	0.17550781	3.545345831701292e-15	3.3748146971964597e-11	chr3	125374811	125375256
ENSG00000163848	ZNF148	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000141759	0.28727534	0.053942222	1.006136297285656e-07	0.000478870570693108	chr3	125374811	125375256
ENSG00000163848	ZNF148	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000061987	0.33293188	0.0663425	5.210924561198903e-07	0.001653426363268412	chr3	125374811	125375256
ENSG00000163848	ZNF148	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000131508	0.1928309	0.04300801	7.339265422262667e-06	0.017465616888629583	chr3	125374811	125375256
ENSG00000163848	ZNF148	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000230876	0.079137765	0.018396325	1.6939734553100967e-05	0.03224986664219362	chr3	125374811	125375256
ENSG00000163909	HEYL		bHLH	ENSG00000198399	-0.8582533	0.1892535	5.761978597480049e-06	0.027424137134706296	chr1	39639444	39639662
ENSG00000163909	HEYL		bHLH	ENSG00000230876	-0.09309542	0.020027457	3.3453710021294417e-06	0.027424137134706296	chr1	39639444	39639662
ENSG00000163939	PBRM1		HMG/Sox	ENSG00000163939	-1.1051896	0.11368896	2.449545230440773e-22	2.331722104856572e-18	chr3	52685525	52685910
ENSG00000163939	PBRM1		HMG/Sox	ENSG00000111640	-0.18580158	0.039228972	2.176169265030567e-06	0.010357477616912985	chr3	52685525	52685910
ENSG00000164048	ZNF589		C2H2 ZF	ENSG00000164048	-1.6177866	0.14801006	8.262197790517849e-28	7.86478607679394e-24	chr3	48241142	48241397
ENSG00000164048	ZNF589		C2H2 ZF	ENSG00000188917	0.66378677	0.14823174	7.533363388112019e-06	0.035855043045719154	chr3	48241142	48241397
ENSG00000164048	ZNF589		C2H2 ZF	ENSG00000084234	-0.15351383	0.034991752	1.1484900534191932e-05	0.036441589394991	chr3	48241142	48241397
ENSG00000164091	WDR82			ENSG00000184787	-0.3525901	0.067633234	1.855432425305752e-07	0.0017661861256485453	chr3	52278139	52278639
ENSG00000164093	PITX2	Paired-related HD factors	Homeodomain	ENSG00000197085	-0.6695849	0.14872189	6.723416972937012e-06	0.04266680411025828	chr4	110622979	110623083
ENSG00000164093	PITX2	Paired-related HD factors	Homeodomain	ENSG00000197958	0.11934254	0.02637934	6.065543625332835e-06	0.04266680411025828	chr4	110622979	110623083
ENSG00000164093	PITX2	Paired-related HD factors	Homeodomain	ENSG00000137818	0.09617918	0.020660544	3.2364996246572893e-06	0.04266680411025828	chr4	110622979	110623083
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000164104	-1.0000906	0.08213422	4.1573593355925986e-34	3.957390351550595e-30	chr4	173334068	173334400
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000177105	0.57072246	0.11707528	1.089004701409359e-06	0.005183117876357844	chr4	173334068	173334400
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000228412	0.76032823	0.16882169	6.676927503906811e-06	0.02118589096989631	chr4	173334068	173334400
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000186615	0.5539188	0.13224354	2.8064814631051595e-05	0.048881231445624236	chr4	173334068	173334400
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000130311	-0.28556255	0.068523124	3.081073523203545e-05	0.048881231445624236	chr4	173334068	173334400
ENSG00000164104	HMGB2		HMG/Sox	ENSG00000196235	-0.31245932	0.07368976	2.233207557514133e-05	0.048881231445624236	chr4	173334068	173334400
ENSG00000164107	HAND2	Tal-related	bHLH	ENSG00000234690	-1.2843949	0.1903071	1.4880188281592424e-11	2.8328902450495657e-07	chr4	173529737	173530186
ENSG00000164107	HAND2	Tal-related	bHLH	ENSG00000170542	0.43210262	0.08167162	1.218278324545862e-07	0.001159679137135206	chr4	173529737	173530186
ENSG00000164296	TIGD6		CENPB	ENSG00000113716	-1.9779496	0.2510961	3.3463510486078288e-15	3.185391563169792e-11	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000182154	-0.5757599	0.078124136	1.708744667294552e-13	8.13277024398842e-10	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000182185	-0.4170799	0.06682282	4.3317526967684816e-10	1.3744651306846392e-06	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000196305	-0.37929925	0.07412077	3.0991767489906654e-07	0.0007375265868410536	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000164182	-0.5526831	0.12070131	4.673567218821061e-06	0.008897537271191535	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000113328	0.3461307	0.08018691	1.5848768744888108e-05	0.021552061383227128	chr5	150000467	150000604
ENSG00000164296	TIGD6		CENPB	ENSG00000112787	-0.7643704	0.17659442	1.5019997012502324e-05	0.021552061383227128	chr5	150000467	150000604
ENSG00000164299	SPZ1		Unknown	ENSG00000008394	0.15186319	0.028014272	5.929251218013797e-08	0.0005644054234427334	chr5	80320044	80320323
ENSG00000164334	FAM170A		C2H2 ZF	ENSG00000120727	0.33547398	0.069705084	1.48858698381976e-06	0.014169859498980295	chr5	119629564	119629861
ENSG00000164463	CREBRF		bZIP	ENSG00000289358	0.33997467	0.06273898	5.997528794469123e-08	0.0011418095318910316	chr5	173056364	173056486
ENSG00000164463	CREBRF		bZIP	ENSG00000164463	-0.98177946	0.20282267	1.294604321877366e-06	0.012323338539950646	chr5	173057409	173057489
ENSG00000164463	CREBRF		bZIP	ENSG00000115677	0.18912031	0.040188294	2.528031918518572e-06	0.016042890554918858	chr5	173056364	173056486
ENSG00000164600	NEUROD6		bHLH	ENSG00000020577	0.32935673	0.069586575	2.2117101229528905e-06	0.021053268660388563	chr7	31340297	31340765
ENSG00000164611	PTTG1		Unknown	ENSG00000164611	-1.3131002	0.1066089	7.338604388619042e-35	6.985617517526466e-31	chr5	160421840	160422061
ENSG00000164649	CDCA7L			ENSG00000164649	-1.9370421	0.18039428	6.761905739371369e-27	6.436658073307606e-23	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000105877	-1.2719111	0.16580033	1.7020479659845543e-14	8.100897294103486e-11	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000187391	-0.31355304	0.07491847	2.84843591772892e-05	0.04854899818211487	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000156049	-0.77707464	0.18418434	2.4538334192174416e-05	0.04854899818211487	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000181649	0.6507995	0.15743865	3.570154294304066e-05	0.04854899818211487	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000087245	0.9588115	0.22842884	2.69974450568386e-05	0.04854899818211487	chr7	21945702	21945914
ENSG00000164649	CDCA7L			ENSG00000102981	0.9272542	0.22334346	3.300200840718047e-05	0.04854899818211487	chr7	21945702	21945914
