intended_target_name	tf_gene_symbol	tf_family	tf_dbd	gene_id	log2_fc	log2_fc_std	p_value	fdr_bh	intended_target_chr	intended_target_start	intended_target_end
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000285817	-2.5300071	0.37586936	1.684076845974169e-11	1.5112539786344977e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000138814	0.4695953	0.06980906	1.7337122841048814e-11	1.5543403677138617e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000120875	-1.0542259	0.15679353	1.7721985783852672e-11	1.5873599229200375e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000230333	1.1730223	0.17468706	1.8807577695105558e-11	1.6830235726413789e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000105655	0.67066264	0.10000731	1.9984514541740865e-11	1.786675255298922e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000104626	0.53873813	0.08049617	2.1906320236225613e-11	1.9566651737556968e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000138190	-0.63770455	0.095331445	2.241777003221257e-11	2.0004833146063804e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000166130	0.83031213	0.12422023	2.321987879364734e-11	2.0701331940308475e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000100344	-0.9368202	0.14030176	2.4358237150925453e-11	2.169603576714401e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000151366	-0.47445503	0.07109025	2.4895533706498518e-11	2.2154019966859963e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000254951	-0.862601	0.12936153	2.590624157617136e-11	2.303204260352749e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000155099	0.97808003	0.14675966	2.6556408761203592e-11	2.358819476991429e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000075891	-1.5698388	0.23567808	2.7207263989402136e-11	2.4143927599484265e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000089916	-0.49909687	0.07499698	2.8350613826666413e-11	2.513527131496493e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000130303	-0.8708144	0.13091734	2.898543545019019e-11	2.567434504201689e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000151458	0.5854711	0.08805904	2.9585322984966974e-11	2.6181508355302263e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000182175	-1.0438404	0.15705797	3.007337098929224e-11	2.658885494108642e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000134852	0.4114059	0.061955236	3.128901183106645e-11	2.763814648745998e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000107105	0.94118065	0.14180459	3.197703947834952e-11	2.821988456358212e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000129354	-1.0571526	0.15937525	3.287004944555054e-11	2.898128370617814e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000085491	-0.57269377	0.08640221	3.3973440927407336e-11	2.992660458164264e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000138792	-1.6072536	0.24279247	3.5952492645793204e-11	3.1640834666417083e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000257252	-1.0996876	0.16622564	3.6996849202096985e-11	3.2530073647054817e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000206557	0.3033261	0.045862053	3.7437607543073887e-11	3.2857328818023823e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000232104	0.860484	0.13010135	3.741951494636398e-11	3.2857328818023823e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000059377	-1.3865813	0.2099343	3.979613559720952e-11	3.4895348907928274e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000108219	-0.56001014	0.08482905	4.06657176950518e-11	3.5625250309815034e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000066933	-0.5323625	0.08064311	4.071203765522967e-11	3.5633257432668593e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000248296	-2.2465513	0.34057018	4.21143139385832e-11	3.680982722303282e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000103811	-1.0015879	0.15183912	4.2133118179953056e-11	3.680982722303282e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000185420	-0.29077253	0.044094834	4.273997833303903e-11	3.730600658869272e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000142798	-0.43248156	0.06559552	4.3057172195115945e-11	3.7548675006186645e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000048649	0.30267614	0.045922413	4.3677865389187515e-11	3.8055332899088467e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000163378	1.2098624	0.18375699	4.5785083437926635e-11	3.985506264024422e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000081923	1.1242348	0.17093216	4.7976943024352415e-11	4.1725138107567474e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000165186	1.0355475	0.15746473	4.8204775462457024e-11	4.1885273620325305e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000198346	-0.8237815	0.12529933	4.8814210833334337e-11	4.237639462198155e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000146477	1.1298401	0.17188965	4.929315862855434e-11	4.2753450886521703e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000141934	-0.95711637	0.14564839	4.9838376986022114e-11	4.3187251811395653e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000198836	0.4495047	0.06841363	5.0181294516585516e-11	4.3445124358351906e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000101160	-0.73228675	0.1118669	5.907724223416075e-11	5.110074815633543e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000155850	-0.712537	0.10886848	5.952173668391169e-11	5.143880291962215e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000065485	-0.7843194	0.11992475	6.147929459925492e-11	5.308266301254587e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000091844	1.0226208	0.15650022	6.390367081433418e-11	5.512626292390448e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000100813	0.40086868	0.06148032	7.017783470401002e-11	6.048420573770072e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000111817	1.2660266	0.19428125	7.198439309566276e-11	6.198548278785551e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000164125	-2.1490078	0.33004302	7.450498365562544e-11	6.409836295830468e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000166833	0.49309042	0.0757619	7.594413099196574e-11	6.527789698896857e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000196418	-0.42757446	0.06578676	8.064088502826085e-11	6.92147825415069e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000257242	1.1463717	0.17638259	8.066873132185226e-11	6.92147825415069e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000138794	0.8796266	0.13534513	8.0781788481816e-11	6.924979077010059e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000009413	-1.0910014	0.1679026	8.149096476679968e-11	6.979529993967901e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000054267	0.35554987	0.054776903	8.534109518669037e-11	7.302759430975362e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000150893	-0.8691679	0.13401219	8.829888008312595e-11	7.549121023342365e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000249532	-0.47496325	0.07328673	9.118300940246106e-11	7.788751890491862e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000136295	0.89173806	0.13768312	9.372434037501324e-11	7.992036463952219e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000135378	-1.3575617	0.20960595	9.372964300378019e-11	7.992036463952219e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000229321	1.0253878	0.15836285	9.485838698678866e-11	8.081091385612289e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000012822	0.7992943	0.12351609	9.724352104175415e-11	8.276926338047707e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000187699	-1.3383665	0.20733558	1.0816625471432248e-10	9.19845062273351e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000129657	0.468925	0.07268277	1.106261742737714e-10	9.39930189928923e-10	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000235703	0.4708008	0.07313209	1.2131591121234184e-10	1.0298420664828025e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000148704	-2.0657167	0.32092756	1.2209322159583674e-10	1.0355233944907073e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000116141	0.6454253	0.10032544	1.2484950371546575e-10	1.0579643179566965e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000136810	-0.30703548	0.04774546	1.2703930091254314e-10	1.0755694875846407e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000166165	-0.41275096	0.064196795	1.2805507960815578e-10	1.0832126063235348e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000064225	0.557419	0.08671935	1.294207626260391e-10	1.0937994612063128e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000102172	-0.3173441	0.049377117	1.3019237114928878e-10	1.0993512644006904e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000119547	-1.3185862	0.20559865	1.4231010119615208e-10	1.200616205866128e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000153363	0.9609313	0.15000887	1.4955364273580736e-10	1.2606175127352487e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000130182	0.83870083	0.13095032	1.5064052173377646e-10	1.2686632340039663e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000146416	0.6542189	0.10215491	1.5117482462382046e-10	1.2720452319532003e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000146463	-0.31624532	0.0494089	1.5479431287610043e-10	1.3013585040390759e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000258859	0.92982066	0.14552747	1.6663187797076264e-10	1.3996493588709808e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000182518	-0.9255461	0.14489232	1.6826652161722028e-10	1.4121421568996842e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000185104	-0.43200687	0.06772314	1.7823187066484295e-10	1.4944656591879744e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000078124	-0.6413267	0.10063581	1.8566988691977367e-10	1.5554721995097124e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000196632	-0.42425907	0.06660093	1.8882344968691918e-10	1.5805099928379331e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000229491	-2.3925035	0.3756694	1.907106595752506e-10	1.5949135788561968e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000116786	0.8405042	0.13204594	1.9498337724451827e-10	1.629224662172156e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000111961	0.5490767	0.086312816	1.9982733228545967e-10	1.6682449064667646e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000135916	-0.42576936	0.066944726	2.0173600159337104e-10	1.682713524169598e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000257345	-1.8561113	0.29193565	2.0446893707082547e-10	1.7040263416406881e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000124145	0.5598616	0.08809379	2.0803393460237847e-10	1.7322304337351826e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000101958	1.1894786	0.1873267	2.1565844424119402e-10	1.7941584458399336e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000164494	0.43220928	0.06808661	2.1822581908393903e-10	1.8139429749353612e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000198727	0.21005748	0.03311598	2.2520880699357527e-10	1.8703649967300046e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000144935	0.4910588	0.07748998	2.3418811926405394e-10	1.9432544892006e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000125753	-0.5375108	0.08494743	2.490518677915669e-10	2.064803720514167e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000110888	0.61950475	0.097980805	2.57005851827629e-10	2.128905863367326e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000166471	-0.47074372	0.07468925	2.9251010022106845e-10	2.420912608392677e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000146530	1.029798	0.16345783	2.9748427548417886e-10	2.459956252148723e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000122550	0.530709	0.084250785	2.992664753774719e-10	2.47256025863594e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000115468	-0.8234656	0.13075896	3.0231924521314505e-10	2.49563104747871e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000080298	0.3580691	0.05686632	3.0408648655095883e-10	2.5080592832223663e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000035115	-0.5261639	0.08368916	3.2340687814597953e-10	2.6651173862004023e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000104331	-0.72707206	0.115655154	3.2459548634974715e-10	2.672614382453588e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000178662	0.5808724	0.09247993	3.3626266837215445e-10	2.766301642642685e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000101290	-0.45592505	0.072608545	3.4027575567057955e-10	2.796914959131076e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000128739	0.28602195	0.04558275	3.5011742935384487e-10	2.8753431387551408e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000124172	-0.3211309	0.051206578	3.5808570838051976e-10	2.93826492219084e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000108953	-0.18070526	0.028848322	3.7527721877898577e-10	3.0766953505370397e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000099977	0.43427816	0.069364905	3.83066617581565e-10	3.1378721905142897e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000102189	-0.5626732	0.08988919	3.858888388720312e-10	3.158290889623866e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000170142	0.34545407	0.05519781	3.887614986785604e-10	3.1790872042110263e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000251326	-3.4949265	0.5587724	3.9840587823220375e-10	3.2551764168605635e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000131725	-0.74198794	0.11865049	4.01200114537682e-10	3.2752145636534445e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000106462	0.44150066	0.07068948	4.2208324504696415e-10	3.4427624004511523e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000152234	-0.3703399	0.059303835	4.243731878895161e-10	3.458497136677825e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000135525	-0.34612712	0.055428218	4.2488264383575004e-10	3.4597071015478577e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000135749	0.500884	0.08030225	4.4466599321151694e-10	3.6177240058906437e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000157540	0.3248797	0.05211838	4.5613820256512915e-10	3.7079122420561476e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000124198	-0.41601452	0.066746205	4.582270180123125e-10	3.721735373415257e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000135750	-0.39256763	0.063045524	4.762613676441623e-10	3.8649356033036844e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000180287	-1.504576	0.24166757	4.79079613434525e-10	3.8845169332965214e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000188290	-1.4075985	0.2261331	4.826440682723229e-10	3.910110524363434e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000143207	-0.2164372	0.034777965	4.864945654645111e-10	3.937976279908678e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000042317	-0.8591865	0.13808145	4.898681474455005e-10	3.961937827103525e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000176845	0.9501742	0.15272507	4.92523415675502e-10	3.9800543135194026e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000196116	-0.9707063	0.15604079	4.944687491205716e-10	3.9924081647612114e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000143473	-2.148689	0.34553126	5.019023954473141e-10	4.049017304686076e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000180773	-0.5764888	0.092721246	5.053306021250287e-10	4.073245156237406e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000104881	1.0786903	0.17361547	5.194936673100083e-10	4.183888493696739e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000071205	0.5197237	0.083756976	5.464847683402975e-10	4.397573484276583e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000281091	0.71094096	0.114690535	5.69037308863029e-10	4.575212724952407e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000221866	-2.1178148	0.34170994	5.72950406606922e-10	4.602813660453261e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000099901	-0.23134786	0.03736955	5.985507754959325e-10	4.804447765789797e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000104267	0.73324114	0.11844688	5.998732217442128e-10	4.811033436984549e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000164946	-0.98721397	0.15951945	6.067227563671681e-10	4.861898743330217e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000257322	-1.2695369	0.20514658	6.076355101567041e-10	4.8651451372947804e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000067182	0.8194483	0.13256049	6.341748524832842e-10	5.0733988198662734e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000164405	-0.39990687	0.06480246	6.778739872964146e-10	5.418468969348489e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000113790	-1.1030833	0.17875923	6.795552350131902e-10	5.427381143638679e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000138071	-0.2528969	0.041024256	7.067481419242063e-10	5.639861941883092e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000133216	-0.67096865	0.10885013	7.086216182384559e-10	5.65010781131228e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000121578	-0.37736174	0.061234772	7.158699841471003e-10	5.703157047436251e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000139146	-0.22111313	0.035905655	7.359020081606526e-10	5.8578777792455936e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000066027	-0.5361179	0.08719765	7.831439408601399e-10	6.2287564557706055e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000132182	-0.76036435	0.12367319	7.837981159590596e-10	6.228790334454086e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000155966	1.1739225	0.19109519	8.09110697194661e-10	6.4246204821156846e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000147224	1.0035583	0.1634026	8.167890910849331e-10	6.480220735892383e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000286050	-1.9276024	0.3138816	8.191244243426925e-10	6.493373434987895e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000116171	-0.667966	0.10880578	8.300750965942335e-10	6.574743575007549e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000133937	-1.3086307	0.21344654	8.735437269435372e-10	6.9133303707901415e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000103034	-0.89490783	0.14598095	8.7710269650259e-10	6.935769177624442e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000236383	0.4500018	0.073436216	8.910729719283849e-10	7.040431461633668e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000035687	0.5533182	0.09035508	9.135847070026651e-10	7.2123524150852905e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000234690	-0.98071337	0.1604136	9.737469133594871e-10	7.680979767602736e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000182481	0.48099032	0.07873236	1.0014284536964307e-09	7.8928374179495e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000187840	-0.5372393	0.08794471	1.0036384792594251e-09	7.903756109467814e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000170832	0.3893214	0.06373234	1.004496741233913e-09	7.904020334963729e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000189060	-0.8590783	0.14067002	1.014918895030493e-09	7.979477186195444e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000169188	-0.7558312	0.123867385	1.0478987251080758e-09	8.232017525767048e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000008513	-0.83426625	0.13680033	1.0712026809511141e-09	8.408195326974184e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000066468	-0.529468	0.08684234	1.0815347414482044e-09	8.4823477594432e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000139697	-0.3303829	0.054230396	1.1136300865457775e-09	8.726926205604849e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000106615	0.4109091	0.06759374	1.2085927272343432e-09	9.463360047233615e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000112210	-0.7218609	0.118806586	1.2326864201395727e-09	9.644136041320542e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000102753	-0.3758604	0.061883535	1.2501670320727019e-09	9.772920746643372e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000118263	0.53031695	0.087334126	1.2610994839385651e-09	9.850348373322908e-09	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000157654	0.9354871	0.15417363	1.2971418477898546e-09	1.0123621717604207e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000065882	0.40786937	0.067278944	1.3413593401954383e-09	1.0460201722077365e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000144893	-0.6898703	0.11389866	1.3878870758785063e-09	1.081423555708911e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000168374	-0.35180435	0.058116253	1.417683465131327e-09	1.103743162454804e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000043093	0.50894874	0.08408645	1.4245134210661291e-09	1.1081604405436511e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000128951	0.61453646	0.10158238	1.4517324216388515e-09	1.1284187776956004e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000163527	-0.40380695	0.06684577	1.5327967992145347e-09	1.1904638998113534e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000119977	-0.7316103	0.12116007	1.5567070780091751e-09	1.2071391451741542e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000148926	-1.4534891	0.24070883	1.5567862932337799e-09	1.2071391451741542e-08	chr8	144475400	144475825
ENSG00000160973	FOXH1	FOX	Forkhead	ENSG00000170382	1.1551812	0.19144084	1.5980949941329623e-09	1.2381683446863631e-08	chr8	144475400	144475825
