pattern_id	TF_name	peak_chr	peak_start	peak_end	peak_summit	signalValue	ElementName	ElementChr	ElementStart	ElementEnd	ElementClass	GeneSymbol	GeneEnsemblID	Score	isSelfPromoter
1	TEAD1	chr8	27602003	27602451	27602104	7.54717	chr8:27601987-27602487	chr8	27601987	27602487	genic	CLU	ENSG00000120885	0.516152865199763	False
1	TEAD1	chr8	27602003	27602451	27602104	7.54717	chr8:27601987-27602487	chr8	27601987	27602487	genic	SCARA3	ENSG00000168077	0.349367654365778	False
1	TEAD1	chr8	29066031	29066526	29066377	7.89474	chr8:29066062-29066562	chr8	29066062	29066562	intergenic	KIF13B	ENSG00000197892	0.447674156713428	False
1	TEAD1	chr8	30118477	30118962	30118805	11.7936	chr8:30118511-30119011	chr8	30118511	30119011	intergenic	LEPROTL1	ENSG00000104660	0.217334466268192	False
1	TEAD1	chr8	30173818	30174255	30173892	2.85171	chr8:30173796-30174296	chr8	30173796	30174296	genic	DCTN6	ENSG00000104671	0.444494807657413	False
1	TEAD1	chr8	30279605	30280404	30280293	3.8961	chr8:30279610-30280373	chr8	30279610	30280373	intergenic	RBPMS	ENSG00000157110	0.342893642753227	False
1	TEAD1	chr8	30279605	30280404	30280293	3.8961	chr8:30279610-30280373	chr8	30279610	30280373	intergenic	DCTN6	ENSG00000104671	0.411615198618543	False
1	TEAD1	chr8	30391100	30391749	30391505	8.64382	chr8:30391197-30391697	chr8	30391197	30391697	genic	RBPMS	ENSG00000157110	0.708156707007155	False
1	TEAD1	chr8	37803426	37803860	37803624	4.02685	chr8:37802978-37804159	chr8	37802978	37804159	genic	ADGRA2	ENSG00000020181	0.792233090228513	False
1	TEAD1	chr8	37803426	37803860	37803624	4.02685	chr8:37802978-37804159	chr8	37802978	37804159	genic	BRF2	ENSG00000104221	0.519247865924766	False
1	TEAD1	chr8	37803426	37803860	37803624	4.02685	chr8:37802978-37804159	chr8	37802978	37804159	genic	PLPBP	ENSG00000147471	0.207430937217869	False
1	TEAD1	chr8	37821437	37822162	37821806	4.34057	chr8:37821431-37822137	chr8	37821431	37822137	genic	ADGRA2	ENSG00000020181	0.434624841005104	False
1	TEAD1	chr8	37821437	37822162	37821806	4.34057	chr8:37821431-37822137	chr8	37821431	37822137	genic	BRF2	ENSG00000104221	0.454440240479545	False
1	TEAD1	chr8	37859773	37860324	37860001	8.45666	chr8:37859716-37860216	chr8	37859716	37860216	genic	BRF2	ENSG00000104221	0.213661638748868	False
1	TEAD1	chr8	38081832	38082392	38082233	8.07453	chr8:38081887-38082387	chr8	38081887	38082387	intergenic	ASH2L	ENSG00000129691	0.306339762906754	False
1	TEAD1	chr8	38414655	38415093	38414950	6.80713	chr8:38414611-38415111	chr8	38414611	38415111	genic	LETM2	ENSG00000165046	0.349502583470506	False
1	TEAD1	chr8	38414655	38415093	38414950	6.80713	chr8:38414611-38415111	chr8	38414611	38415111	genic	FGFR1	ENSG00000077782	0.254894737718516	False
1	TEAD1	chr8	38459000	38459590	38459184	9.80132	chr8:38459047-38459547	chr8	38459047	38459547	genic	LETM2	ENSG00000165046	0.178604540951624	False
1	TEAD1	chr8	38459000	38459590	38459184	9.80132	chr8:38459047-38459547	chr8	38459047	38459547	genic	FGFR1	ENSG00000077782	0.643008097260459	False
1	TEAD1	chr8	38928807	38929232	38928912	5.70265	chr8:38928807-38929307	chr8	38928807	38929307	genic	PLEKHA2	ENSG00000169499	0.429834626872847	False
1	TEAD1	chr8	39581529	39582194	39581814	13.8201	chr8:39581669-39582169	chr8	39581669	39582169	intergenic	ADAM32	ENSG00000197140	0.33273067063673	False
1	TEAD1	chr8	40631897	40632447	40631999	8.4788	chr8:40631864-40632364	chr8	40631864	40632364	genic	ZMAT4	ENSG00000165061	0.183478473434596	False
1	TEAD1	chr8	41249566	41250142	41249687	6.79245	chr8:41249552-41250052	chr8	41249552	41250052	intergenic	SFRP1	ENSG00000104332	0.390003200389383	False
1	TEAD1	chr8	41249566	41250142	41249687	6.79245	chr8:41249552-41250052	chr8	41249552	41250052	intergenic	ZMAT4	ENSG00000165061	0.291181641715235	False
1	TEAD1	chr8	41261392	41261697	41261523	2.55102	chr8:41261398-41261898	chr8	41261398	41261898	intergenic	SFRP1	ENSG00000104332	0.190334893199229	False
1	TEAD1	chr8	41323223	41323811	41323630	7.55467	chr8:41323234-41323999	chr8	41323234	41323999	intergenic	SFRP1	ENSG00000104332	0.555770650153752	False
1	TEAD1	chr8	41655342	41655928	41655754	7.22892	chr8:41655367-41655867	chr8	41655367	41655867	genic	ANK1	ENSG00000029534	0.449296812040775	False
1	TEAD1	chr8	41690400	41690861	41690538	4.31894	chr8:41690401-41690901	chr8	41690401	41690901	genic	ANK1	ENSG00000029534	0.294790230960087	False
1	TEAD1	chr8	41778725	41779154	41778821	5.72792	chr8:41778662-41779162	chr8	41778662	41779162	genic	ANK1	ENSG00000029534	0.626224519337262	False
1	TEAD1	chr8	42202824	42203112	42202960	4.05063	chr8:42202597-42203097	chr8	42202597	42203097	genic	PLAT	ENSG00000104368	0.761553132770748	False
1	TEAD1	chr8	47479355	47479977	47479774	9.70588	chr8:47479441-47479941	chr8	47479441	47479941	genic	CEBPD	ENSG00000221869	0.261982457636383	False
1	TEAD1	chr8	47479355	47479977	47479774	9.70588	chr8:47479441-47479941	chr8	47479441	47479941	genic	SPIDR	ENSG00000164808	0.250655278896351	False
1	TEAD1	chr8	47512333	47512850	47512490	13.9586	chr8:47512064-47512870	chr8	47512064	47512870	genic	SPIDR	ENSG00000164808	0.222389693879094	False
1	TEAD1	chr8	47512333	47512850	47512490	13.9586	chr8:47512064-47512870	chr8	47512064	47512870	genic	CEBPD	ENSG00000221869	0.231726267324377	False
1	TEAD1	chr8	47610035	47610564	47610437	8.11516	chr8:47610060-47610560	chr8	47610060	47610560	genic	CEBPD	ENSG00000221869	0.203051349264564	False
1	TEAD1	chr8	47659361	47660663	47660564	3.19149	chr8:47659382-47660169	chr8	47659382	47660169	genic	SPIDR	ENSG00000164808	0.391340276989688	False
1	TEAD1	chr8	47659361	47660663	47660564	3.19149	chr8:47659382-47660169	chr8	47659382	47660169	genic	CEBPD	ENSG00000221869	0.594336211551386	False
1	TEAD1	chr8	47669094	47669651	47669475	15.674	chr8:47669121-47669621	chr8	47669121	47669621	genic	SPIDR	ENSG00000164808	0.185576000181501	False
1	TEAD1	chr8	47669094	47669651	47669475	15.674	chr8:47669121-47669621	chr8	47669121	47669621	genic	CEBPD	ENSG00000221869	0.357038095392275	False
1	TEAD1	chr8	48542290	48542974	48542816	9.91379	chr8:48542238-48543042	chr8	48542238	48543042	intergenic	UBE2V2	ENSG00000169139	0.198384226157941	False
1	TEAD1	chr8	48643418	48644061	48643742	10.7413	chr8:48643426-48643926	chr8	48643426	48643926	intergenic	UBE2V2	ENSG00000169139	0.329373667012183	False
1	TEAD1	chr8	48646817	48647446	48647297	5.18053	chr8:48646457-48647438	chr8	48646457	48647438	intergenic	UBE2V2	ENSG00000169139	0.24877757328898	False
1	TEAD1	chr8	48657308	48657458	48657378	4.17755	chr8:48657211-48657711	chr8	48657211	48657711	intergenic	UBE2V2	ENSG00000169139	0.276153332131756	False
1	TEAD1	chr8	48706927	48707453	48707215	6.76183	chr8:48707030-48707530	chr8	48707030	48707530	intergenic	UBE2V2	ENSG00000169139	0.203500408684453	False
1	TEAD1	chr8	52703411	52703856	52703724	9.7382	chr8:52703381-52703881	chr8	52703381	52703881	genic	RB1CC1	ENSG00000023287	0.533164478870247	False
1	TEAD1	chr8	53995998	53996503	53996147	8.65618	chr8:53996012-53996512	chr8	53996012	53996512	genic	TCEA1	ENSG00000187735	0.212291834819113	False
1	TEAD1	chr8	54937781	54938336	54937952	7.51381	chr8:54937845-54938345	chr8	54937845	54938345	intergenic	XKR4	ENSG00000206579	0.188378224095946	False
1	TEAD1	chr8	58529624	58530223	58529994	12.7925	chr8:58529656-58530156	chr8	58529656	58530156	intergenic	SDCBP	ENSG00000137575	0.589852294627134	False
1	TEAD1	chr8	58529624	58530223	58529994	12.7925	chr8:58529656-58530156	chr8	58529656	58530156	intergenic	UBXN2B	ENSG00000215114	0.438241648103241	False
1	TEAD1	chr8	58646906	58647245	58647113	5.41011	chr8:58646752-58647252	chr8	58646752	58647252	genic	NSMAF	ENSG00000035681	0.395875695249774	False
1	TEAD1	chr8	58858237	58858952	58858625	17.0468	chr8:58858379-58858879	chr8	58858379	58858879	genic	TOX	ENSG00000198846	0.214089064658503	False
1	TEAD1	chr8	60412769	60412933	60412843	4.48065	chr8:60412488-60412988	chr8	60412488	60412988	genic	LINC01301	ENSG00000251396	0.946239725459081	False
1	TEAD1	chr8	60412769	60412933	60412843	4.48065	chr8:60412488-60412988	chr8	60412488	60412988	genic	CA8	ENSG00000178538	0.319595715674053	False
1	TEAD1	chr8	60752123	60752657	60752525	9.73574	chr8:60752179-60752679	chr8	60752179	60752679	genic	CHD7	ENSG00000171316	0.270403940068484	False
1	TEAD1	chr8	60752123	60752657	60752525	9.73574	chr8:60752179-60752679	chr8	60752179	60752679	genic	CLVS1	ENSG00000177182	0.485365905405819	False
1	TEAD1	chr8	60795697	60795855	60795771	2.457	chr8:60795651-60796151	chr8	60795651	60796151	genic	CLVS1	ENSG00000177182	0.23164917539945	False
1	TEAD1	chr8	61468698	61469174	61469059	8.23799	chr8:61468676-61469176	chr8	61468676	61469176	genic	CLVS1	ENSG00000177182	0.387679233917427	False
1	TEAD1	chr8	65786608	65787071	65786932	7.47198	chr8:65786610-65787110	chr8	65786610	65787110	genic	PDE7A	ENSG00000205268	0.792594262938529	False
1	TEAD1	chr8	66142852	66143514	66143095	11.0912	chr8:66142981-66143481	chr8	66142981	66143481	genic	TRIM55	ENSG00000147573	0.692577831934263	False
1	TEAD1	chr8	69208625	69209054	69208913	12.7059	chr8:69208593-69209093	chr8	69208593	69209093	intergenic	SULF1	ENSG00000137573	0.253920299222464	False
1	TEAD1	chr8	69466375	69467057	69466883	15.3276	chr8:69466373-69467301	chr8	69466373	69467301	promoter	SULF1	ENSG00000137573	0.982763427892752	True
1	TEAD1	chr8	73188539	73189074	73188753	8.99358	chr8:73188598-73189098	chr8	73188598	73189098	intergenic	SBSPON	ENSG00000164764	0.299968349774535	False
1	TEAD1	chr8	76680800	76681395	76680995	5.74555	chr8:76680853-76681529	chr8	76680853	76681529	promoter	ZFHX4	ENSG00000091656	0.996640743770962	True
1	TEAD1	chr8	81025492	81025946	81025582	4.17537	chr8:81025455-81025955	chr8	81025455	81025955	genic	PAG1	ENSG00000076641	0.338423720663695	False
1	TEAD1	chr8	81050574	81051131	81050949	11.336	chr8:81050583-81051083	chr8	81050583	81051083	genic	PAG1	ENSG00000076641	0.241197270224467	False
1	TEAD1	chr8	81826261	81826583	81826487	4.8691	chr8:81826379-81826879	chr8	81826379	81826879	genic	SNX16	ENSG00000104497	0.238429939082577	False
1	TEAD1	chr8	85147451	85147816	85147533	4.8691	chr8:85147369-85147869	chr8	85147369	85147869	intergenic	LRRCC1	ENSG00000133739	0.186640831645737	False
1	TEAD1	chr8	86391237	86391723	86391517	7.37101	chr8:86391170-86392084	chr8	86391170	86392084	genic	WWP1	ENSG00000123124	0.293873240827939	False
1	TEAD1	chr8	90803573	90804054	90803945	9.19719	chr8:90803576-90804076	chr8	90803576	90804076	genic	NECAB1	ENSG00000123119	0.918708163913829	False
1	TEAD1	chr8	90883560	90883902	90883748	3.78708	chr8:90883601-90884101	chr8	90883601	90884101	genic	NECAB1	ENSG00000123119	0.284569364792152	False
1	TEAD1	chr8	92018967	92019571	92019267	13.2097	chr8:92019030-92019530	chr8	92019030	92019530	genic	RUNX1T1	ENSG00000079102	0.293070052937819	False
1	TEAD1	chr8	92090821	92091258	92091002	5.23732	chr8:92090811-92091785	chr8	92090811	92091785	genic	RUNX1T1	ENSG00000079102	0.599286867363117	False
1	TEAD1	chr8	93564383	93564857	93564511	5.43807	chr8:93564389-93564889	chr8	93564389	93564889	intergenic	CIBAR1	ENSG00000188343	0.17922613789959	False
1	TEAD1	chr8	93693625	93694202	93693963	6.80713	chr8:93693576-93694514	chr8	93693576	93694514	intergenic	CIBAR1	ENSG00000188343	0.556601276000874	False
1	TEAD1	chr8	96579936	96580535	96580244	13.2414	chr8:96580000-96580500	chr8	96580000	96580500	genic	CPQ	ENSG00000104324	0.64391316033408	False
1	TEAD1	chr8	96579936	96580535	96580244	13.2414	chr8:96580000-96580500	chr8	96580000	96580500	genic	SDC2	ENSG00000169439	0.358933798846511	False
1	TEAD1	chr8	97618208	97618730	97618331	13.0597	chr8:97618193-97618693	chr8	97618193	97618693	intergenic	MTDH	ENSG00000147649	0.279751230286552	False
1	TEAD1	chr8	97798332	97799072	97798830	13.5993	chr8:97798527-97799027	chr8	97798527	97799027	genic	MTDH	ENSG00000147649	0.238337182078151	False
1	TEAD1	chr8	97798332	97799072	97798830	13.5993	chr8:97798527-97799027	chr8	97798527	97799027	genic	MATN2	ENSG00000132561	0.669669435531103	False
1	TEAD1	chr8	97798332	97799072	97798830	13.5993	chr8:97798527-97799027	chr8	97798527	97799027	genic	LAPTM4B	ENSG00000104341	0.79412230132703	False
1	TEAD1	chr8	97890857	97891308	97890952	5.16899	chr8:97890790-97891290	chr8	97890790	97891290	genic	MATN2	ENSG00000132561	0.478163454912013	False
1	TEAD1	chr8	97918215	97918886	97918526	9.18114	chr8:97918161-97918889	chr8	97918161	97918889	genic	MATN2	ENSG00000132561	0.479023922326015	False
1	TEAD1	chr8	98038971	98039504	98039130	9.88075	chr8:98038592-98039511	chr8	98038592	98039511	intergenic	RPL30	ENSG00000156482	0.296247168166097	False
1	TEAD1	chr8	98038971	98039504	98039130	9.88075	chr8:98038592-98039511	chr8	98038592	98039511	intergenic	MATN2	ENSG00000132561	0.245745124868846	False
1	TEAD1	chr8	98297033	98297531	98297398	6.54664	chr8:98297007-98297507	chr8	98297007	98297507	intergenic	NIPAL2	ENSG00000104361	0.966891717309853	False
1	TEAD1	chr8	98382038	98383263	98382636	9.4382	chr8:98381942-98382442	chr8	98381942	98382442	intergenic	NIPAL2	ENSG00000104361	0.190919259666202	False
1	TEAD1	chr8	98382038	98383263	98382636	9.4382	chr8:98382555-98383548	chr8	98382555	98383548	intergenic	NIPAL2	ENSG00000104361	0.523234361423826	False
1	TEAD1	chr8	98988113	98988263	98988235	3.78708	chr8:98988094-98988594	chr8	98988094	98988594	intergenic	VPS13B	ENSG00000132549	0.438294417382177	False
1	TEAD1	chr8	99637334	99637825	99637684	12.2658	chr8:99637346-99637846	chr8	99637346	99637846	intergenic	COX6C	ENSG00000164919	0.208289763015076	False
1	TEAD1	chr8	102023611	102024202	102023971	12.1916	chr8:102023614-102024114	chr8	102023614	102024114	genic	NCALD	ENSG00000104490	0.298202365282396	False
1	TEAD1	chr8	103122249	103122630	103122323	4.24403	chr8:103122187-103122687	chr8	103122187	103122687	intergenic	BAALC	ENSG00000164929	0.438993610328114	False
1	TEAD1	chr8	104074076	104074359	104074141	3.78708	chr8:104074017-104074517	chr8	104074017	104074517	genic	RIMS2	ENSG00000176406	0.181689163274939	False
1	TEAD1	chr8	106635919	106636499	106636315	7.80488	chr8:106635863-106637090	chr8	106635863	106637090	genic	ABRA	ENSG00000174429	0.252481197925049	False
1	TEAD1	chr8	106725763	106726293	106726163	9.48081	chr8:106725806-106726306	chr8	106725806	106726306	genic	ABRA	ENSG00000174429	0.508314439450585	False
1	TEAD1	chr8	106827241	106827453	106827359	4.24403	chr8:106827243-106827743	chr8	106827243	106827743	intergenic	ABRA	ENSG00000174429	0.239642824841812	False
1	TEAD1	chr8	106827241	106827453	106827359	4.24403	chr8:106827243-106827743	chr8	106827243	106827743	intergenic	ANGPT1	ENSG00000154188	0.227928786485942	False
1	TEAD1	chr8	107362722	107363303	107362939	9.20097	chr8:107362794-107363294	chr8	107362794	107363294	genic	ANGPT1	ENSG00000154188	0.440669034934397	False
1	TEAD1	chr8	108083169	108083652	108083506	9.48454	chr8:108082952-108083935	chr8	108082952	108083935	promoter	RSPO2	ENSG00000147655	0.993391642089751	True
1	TEAD1	chr8	108268077	108268349	108268207	9.19719	chr8:108268114-108268614	chr8	108268114	108268614	intergenic	EIF3E	ENSG00000104408	0.264598774125821	False
1	TEAD1	chr8	112457478	112458004	112457652	8.74036	chr8:112457466-112457966	chr8	112457466	112457966	genic	CSMD3	ENSG00000164796	0.194587263118492	False
1	TEAD1	chr8	116601107	116601494	116601220	3.5503	chr8:116601082-116601582	chr8	116601082	116601582	intergenic	EIF3H	ENSG00000147677	0.289857301377325	False
1	TEAD1	chr8	116643305	116643762	116643404	8.65618	chr8:116643310-116643810	chr8	116643310	116643810	intergenic	EIF3H	ENSG00000147677	0.214241038315262	False
1	TEAD1	chr8	116658210	116658882	116658394	6.81818	chr8:116658310-116658810	chr8	116658310	116658810	genic	EIF3H	ENSG00000147677	0.224014954775951	False
1	TEAD1	chr8	116711928	116712382	116712267	7.03314	chr8:116711886-116712386	chr8	116711886	116712386	genic	EIF3H	ENSG00000147677	0.447542233516081	False
1	TEAD1	chr8	116995406	116995960	116995770	8.15534	chr8:116995427-116995927	chr8	116995427	116995927	intergenic	AARD	ENSG00000205002	0.307378351246198	False
1	TEAD1	chr8	117171845	117172740	117172369	11.259	chr8:117172135-117172635	chr8	117172135	117172635	genic	MED30	ENSG00000164758	0.264374090457836	False
1	TEAD1	chr8	117171845	117172740	117172369	11.259	chr8:117172135-117172635	chr8	117172135	117172635	genic	AARD	ENSG00000205002	0.248918856963325	False
1	TEAD1	chr8	117171845	117172740	117172369	11.259	chr8:117172135-117172635	chr8	117172135	117172635	genic	SAMD12-AS1	ENSG00000281641	0.177341227042307	False
1	TEAD1	chr8	117650062	117650740	117650408	14.8668	chr8:117649850-117650671	chr8	117649850	117650671	intergenic	MED30	ENSG00000164758	0.304892439801473	False
1	TEAD1	chr8	117650062	117650740	117650408	14.8668	chr8:117649850-117650671	chr8	117649850	117650671	intergenic	SAMD12-AS1	ENSG00000281641	0.182297220170706	False
1	TEAD1	chr8	117847524	117848221	117847897	15.2358	chr8:117847546-117848046	chr8	117847546	117848046	genic	EXT1	ENSG00000182197	0.274892996339169	False
1	TEAD1	chr8	117847524	117848221	117847897	15.2358	chr8:117847546-117848046	chr8	117847546	117848046	genic	MED30	ENSG00000164758	0.287287751003157	False
1	TEAD1	chr8	117847524	117848221	117847897	15.2358	chr8:117847546-117848046	chr8	117847546	117848046	genic	SAMD12-AS1	ENSG00000281641	0.367145983109295	False
1	TEAD1	chr8	117863509	117863951	117863852	7.87993	chr8:117863488-117863988	chr8	117863488	117863988	genic	SAMD12-AS1	ENSG00000281641	0.218811728340838	False
1	TEAD1	chr8	118008975	118009468	118009347	8.30565	chr8:118008983-118009483	chr8	118008983	118009483	genic	SAMD12-AS1	ENSG00000281641	0.199679482238692	False
1	TEAD1	chr8	118074470	118074620	118074538	3.00188	chr8:118073682-118074661	chr8	118073682	118074661	genic	MED30	ENSG00000164758	0.186556513749048	False
1	TEAD1	chr8	118074470	118074620	118074538	3.00188	chr8:118073682-118074661	chr8	118073682	118074661	genic	SAMD12-AS1	ENSG00000281641	0.184798575923701	False
1	TEAD1	chr8	118074470	118074620	118074538	3.00188	chr8:118073682-118074661	chr8	118073682	118074661	genic	EXT1	ENSG00000182197	0.280457719139458	False
1	TEAD1	chr8	118415506	118416063	118415899	8.57143	chr8:118415550-118416050	chr8	118415550	118416050	genic	SAMD12-AS1	ENSG00000281641	0.240332296584117	False
1	TEAD1	chr8	118444187	118444348	118444262	7.42574	chr8:118443808-118444623	chr8	118443808	118444623	genic	SAMD12-AS1	ENSG00000281641	0.230503809657666	False
1	TEAD1	chr8	120785706	120786302	120785879	9.32642	chr8:120785778-120786278	chr8	120785778	120786278	genic	SNTB1	ENSG00000172164	0.625621785035863	False
1	TEAD1	chr8	120857717	120858128	120857853	8.91089	chr8:120857686-120858186	chr8	120857686	120858186	intergenic	SNTB1	ENSG00000172164	0.195798709543907	False
1	TEAD1	chr8	121546146	121546299	121546215	3.78708	chr8:121545839-121546339	chr8	121545839	121546339	intergenic	SNTB1	ENSG00000172164	0.188300562875311	False
1	TEAD1	chr8	121631804	121632245	121632128	7.93319	chr8:121631769-121632269	chr8	121631769	121632269	genic	HAS2-AS1	ENSG00000248690	0.453606637495488	False
1	TEAD1	chr8	121631804	121632245	121632128	7.93319	chr8:121631769-121632269	chr8	121631769	121632269	genic	HAS2	ENSG00000170961	0.352300113575074	False
1	TEAD1	chr8	122144136	122144323	122144220	4.32809	chr8:122144018-122144518	chr8	122144018	122144518	intergenic	HAS2	ENSG00000170961	0.211478802301374	False
1	TEAD1	chr8	122816918	122817319	122817071	2.90135	chr8:122816880-122817380	chr8	122816880	122817380	genic	ZHX2	ENSG00000178764	0.43285732883865	False
1	TEAD1	chr8	122820032	122820707	122820392	10.4199	chr8:122820152-122820652	chr8	122820152	122820652	genic	ZHX2	ENSG00000178764	0.707306066402556	False
1	TEAD1	chr8	124440265	124440706	124440600	7.54717	chr8:124440258-124440758	chr8	124440258	124440758	intergenic	TRMT12	ENSG00000183665	0.682078643300751	False
1	TEAD1	chr8	124460895	124461184	124461068	5.26316	chr8:124461004-124461504	chr8	124461004	124461504	intergenic	TRMT12	ENSG00000183665	0.352354085216956	False
1	TEAD1	chr8	124465960	124466110	124466065	3.5443	chr8:124465647-124466147	chr8	124465647	124466147	genic	TRMT12	ENSG00000183665	0.221365026561819	False
1	TEAD1	chr8	124525808	124526030	124525924	6.03248	chr8:124525789-124526289	chr8	124525789	124526289	genic	TATDN1	ENSG00000147687	0.435700717975975	False
1	TEAD1	chr8	124726463	124726613	124726546	3.40681	chr8:124726447-124727226	chr8	124726447	124727226	genic	MTSS1	ENSG00000170873	0.862584190962041	False
1	TEAD1	chr8	126579720	126580381	126580040	16.378	chr8:126579879-126580379	chr8	126579879	126580379	intergenic	LRATD2	ENSG00000168672	0.500058299817318	False
1	TEAD1	chr8	126588369	126589026	126588808	12.1317	chr8:126588450-126588950	chr8	126588450	126588950	intergenic	LRATD2	ENSG00000168672	0.526899968511785	False
1	TEAD1	chr8	127818452	127818657	127818552	3.34129	chr8:127818211-127818711	chr8	127818211	127818711	genic	PVT1	ENSG00000249859	0.184864539194059	False
1	TEAD1	chr8	127833082	127833541	127833426	5.41011	chr8:127833079-127833579	chr8	127833079	127833579	genic	PVT1	ENSG00000249859	0.344122871327847	False
1	TEAD1	chr8	127899437	127899652	127899545	3.57143	chr8:127899198-127899969	chr8	127899198	127899969	genic	PVT1	ENSG00000249859	0.252273204844448	False
1	TEAD1	chr8	130121125	130121691	130121414	11.4053	chr8:130121106-130121606	chr8	130121106	130121606	genic	ASAP1	ENSG00000153317	0.202752906047616	False
1	TEAD1	chr8	130396425	130397072	130396802	9.92366	chr8:130396454-130396954	chr8	130396454	130396954	genic	ASAP1	ENSG00000153317	0.422862805791076	False
1	TEAD1	chr8	130528007	130528684	130528558	4.70219	chr8:130527725-130528705	chr8	130527725	130528705	intergenic	ASAP1	ENSG00000153317	0.372197595986053	False
1	TEAD1	chr8	130528007	130528684	130528558	4.70219	chr8:130527725-130528705	chr8	130527725	130528705	intergenic	ADCY8	ENSG00000155897	0.268571802008854	False
1	TEAD1	chr8	130649585	130650079	130649941	3.76471	chr8:130649517-130650017	chr8	130649517	130650017	intergenic	ADCY8	ENSG00000155897	0.202554873632633	False
1	TEAD1	chr8	131032341	131032935	131032739	10.7595	chr8:131032348-131032848	chr8	131032348	131032848	genic	ASAP1	ENSG00000153317	0.26557739632416	False
1	TEAD1	chr8	131032341	131032935	131032739	10.7595	chr8:131032348-131032848	chr8	131032348	131032848	genic	ADCY8	ENSG00000155897	0.973070034337326	False
1	TEAD1	chr8	131724817	131725354	131724987	5.71429	chr8:131724855-131725355	chr8	131724855	131725355	intergenic	EFR3A	ENSG00000132294	0.184906944153577	False
1	TEAD1	chr8	132142906	132143654	132143242	16.2791	chr8:132143096-132143596	chr8	132143096	132143596	genic	KCNQ3	ENSG00000184156	0.304885739231543	False
1	TEAD1	chr8	132552250	132552951	132552574	10.7595	chr8:132552080-132552960	chr8	132552080	132552960	intergenic	KCNQ3	ENSG00000184156	0.365793136098034	False
1	TEAD1	chr8	132579316	132579853	132579493	6.93069	chr8:132579333-132579833	chr8	132579333	132579833	genic	KCNQ3	ENSG00000184156	0.30086539727242	False
1	TEAD1	chr8	132579316	132579853	132579493	6.93069	chr8:132579333-132579833	chr8	132579333	132579833	genic	DNAAF11	ENSG00000129295	0.39495503045401	False
1	TEAD1	chr8	133539995	133540725	133540353	14.2265	chr8:133540103-133540603	chr8	133540103	133540603	genic	ST3GAL1	ENSG00000008513	0.538967580533726	False
1	TEAD1	chr8	133539995	133540725	133540353	14.2265	chr8:133540103-133540603	chr8	133540103	133540603	genic	NDRG1	ENSG00000104419	0.243965085517332	False
1	TEAD1	chr8	141059379	141059529	141059473	3.49345	chr8:141058639-141059611	chr8	141058639	141059611	intergenic	PTK2	ENSG00000169398	0.222443982343287	False
1	TEAD1	chr8	141101160	141101584	141101443	3.71134	chr8:141101061-141101561	chr8	141101061	141101561	intergenic	PTK2	ENSG00000169398	0.190988298742468	False
1	TEAD1	chr8	141101160	141101584	141101443	3.71134	chr8:141101061-141101561	chr8	141101061	141101561	intergenic	DENND3	ENSG00000105339	0.195116634665733	False
1	TEAD1	chr8	141146755	141147198	141146865	5.41011	chr8:141146714-141147214	chr8	141146714	141147214	genic	SLC45A4	ENSG00000022567	0.194513456508541	False
1	TEAD1	chr8	141153955	141154602	141154202	15.0985	chr8:141154073-141154573	chr8	141154073	141154573	genic	DENND3	ENSG00000105339	0.268124177369286	False
1	TEAD1	chr8	141153955	141154602	141154202	15.0985	chr8:141154073-141154573	chr8	141154073	141154573	genic	SLC45A4	ENSG00000022567	0.46612071902867	False
1	TEAD1	chr8	141615614	141616409	141615831	7.21063	chr8:141615709-141616209	chr8	141615709	141616209	intergenic	PTP4A3	ENSG00000184489	0.226995064431606	False
1	TEAD1	chr8	141615614	141616409	141615831	7.21063	chr8:141615709-141616209	chr8	141615709	141616209	intergenic	TSNARE1	ENSG00000171045	0.19859362508883	False
1	TEAD1	chr8	141766035	141766402	141766380	3.64964	chr8:141766005-141766505	chr8	141766005	141766505	intergenic	TSNARE1	ENSG00000171045	0.184885741673818	False
1	TEAD1	chr8	141766035	141766402	141766380	3.64964	chr8:141766005-141766505	chr8	141766005	141766505	intergenic	PTP4A3	ENSG00000184489	0.286669124819468	False
1	TEAD1	chr8	141860701	141861339	141860848	9.86938	chr8:141860347-141861218	chr8	141860347	141861218	intergenic	PTP4A3	ENSG00000184489	0.341448900077861	False
1	TEAD1	chr8	141860701	141861339	141860848	9.86938	chr8:141860347-141861218	chr8	141860347	141861218	intergenic	TSNARE1	ENSG00000171045	0.220195042651161	False
1	TEAD1	chr8	142277365	142277953	142277533	8.48624	chr8:142277353-142278353	chr8	142277353	142278353	genic	PTP4A3	ENSG00000184489	0.388676735508135	False
1	TEAD1	chr8	142471870	142472248	142472178	2.79286	chr8:142471814-142472314	chr8	142471814	142472314	genic	ARC	ENSG00000198576	0.19273674368836	False
1	TEAD1	chr8	143067758	143068119	143067995	3.87409	chr8:143067744-143068244	chr8	143067744	143068244	intergenic	LINC02904	ENSG00000177335	0.180693826151582	False
1	TEAD1	chr8	143293673	143293993	143293858	3.79075	chr8:143293743-143294243	chr8	143293743	143294243	genic	ZNF696	ENSG00000185730	0.685720223898571	False
1	TEAD1	chr8	144410530	144410878	144410644	4.03414	chr8:144410440-144410940	chr8	144410440	144410940	intergenic	CPSF1	ENSG00000071894	0.647881513810658	False
