guide_id	n_cells_detected	frac_cells_detected	n_cells_assigned	frac_cells_assigned	total_umi	mean_umi	median_umi	std_umi	max_umi	total_cells	label	gene_name
KLF8#chrX:56232407-56232425(-)	2914	0.0027651781139093963	313	0.00029701467043707653	25337.0	8.694921070693205	1.0	25.52080573447753	463.0	1053820	tf_targeting	KLF8
KLF8#chrX:56232420-56232438(-)	16464	0.015623161450722135	476	0.00045169004194264676	176022.0	10.691326530612244	1.0	79.26325803568001	2165.0	1053820	tf_targeting	KLF8
KLF8#chrX:56232436-56232454(-)	4078	0.0038697310736178856	224	0.0002125600197377161	46300.0	11.35360470819029	1.0	57.364528136133174	1171.0	1053820	tf_targeting	KLF8
KLF8#chrX:56232441-56232459(-)	2356	0.0022356759218841926	217	0.0002059175191209125	21028.0	8.925297113752123	1.0	31.790825071045287	804.0	1053820	tf_targeting	KLF8
KLF8#chrX:56232483-56232501(-)	24498	0.023246854301493612	672	0.0006376800592131483	326606.0	13.331945464935913	1.0	106.32916285534951	2753.0	1053820	tf_targeting	KLF8
KLF9#chr9:70413671-70413689(-)	2796	0.0026532045320832778	121	0.00011482036780474844	30459.0	10.893776824034335	1.0	63.74442513063306	1234.0	1053820	tf_targeting	KLF9
KLF9#chr9:70413912-70413930(-)	887	0.0008416997210149741	105	9.963750925205443e-05	8128.0	9.163472378804961	1.0	18.62334476214552	138.0	1053820	tf_targeting	KLF9
KLF9#chr9:70413918-70413936(+)	48371	0.04590062819077262	578	0.000548480765216071	630276.0	13.030038659527403	1.0	158.30071195998408	6607.0	1053820	tf_targeting	KLF9
KLF9#chr9:70413924-70413942(-)	1075	0.0010200983090091287	68	6.452714884894954e-05	5938.0	5.5237209302325585	1.0	16.828606462122874	164.0	1053820	tf_targeting	KLF9
KLF9#chr9:70413929-70413947(-)	1022	0.0009698050900533298	58	5.503786225351578e-05	9076.0	8.880626223091976	1.0	37.66119219635641	412.0	1053820	tf_targeting	KLF9
KLF9#chr9:70413934-70413952(-)	3397	0.0032235106564688465	101	9.584179461388093e-05	50414.0	14.840741831027378	1.0	111.11593189665942	2016.0	1053820	tf_targeting	KLF9
KLRG1#chr12:8989657-8989675(+)	745	0.0007069518513598147	71	6.737393482757967e-05	7649.0	10.267114093959732	1.0	32.93426123070755	324.0	1053820	tf_targeting	KLRG1
KLRG1#chr12:8989675-8989693(-)	931	0.0008834525820348826	73	6.927179214666641e-05	8496.0	9.125671321160043	1.0	31.877893650680683	349.0	1053820	tf_targeting	KLRG1
KLRG1#chr12:8989682-8989700(+)	731	0.0006936668501262075	57	5.408893359397241e-05	4808.0	6.577291381668947	1.0	17.30274339274257	175.0	1053820	tf_targeting	KLRG1
KLRG1#chr12:8989691-8989709(-)	3419	0.003244387086978801	152	0.00014423715625059308	44533.0	13.025153553670664	1.0	78.23050333209157	1264.0	1053820	tf_targeting	KLRG1
KLRG1#chr12:8989758-8989776(+)	3072	0.0029151088421172497	114	0.00010817786718794482	32954.0	10.727213541666666	1.0	68.01950309352324	1074.0	1053820	tf_targeting	KLRG1
KLRG1#chr12:8989800-8989818(+)	973	0.0009233075857357044	70	6.642500616803628e-05	8892.0	9.13874614594039	1.0	34.631584258196696	572.0	1053820	tf_targeting	KLRG1
KMT2A#chr11:118436485-118436503(-)	4176	0.003962726082253136	111	0.00010533108120931469	54478.0	13.045498084291188	1.0	103.90380092004882	2603.0	1053820	tf_targeting	KMT2A
KMT2A#chr11:118436495-118436513(+)	3563	0.003381032813953047	116	0.00011007572450703156	49576.0	13.914117316867808	1.0	97.58542350520459	1812.0	1053820	tf_targeting	KMT2A
KMT2A#chr11:118436509-118436527(+)	9929	0.009421912660606175	126	0.00011956501110246531	123551.0	12.44344848423809	1.0	146.9811388628503	5517.0	1053820	tf_targeting	KMT2A
KMT2A#chr11:118436541-118436559(+)	3126	0.002966350989732592	209	0.0001983260898445655	30619.0	9.794945617402432	1.0	40.02100999784791	564.0	1053820	tf_targeting	KMT2A
KMT2A#chr11:118436544-118436562(+)	1371	0.0013009811922339678	102	9.67907232734243e-05	12901.0	9.409919766593728	1.0	38.302584551051204	555.0	1053820	tf_targeting	KMT2A
KMT2A#chr11:118436896-118436914(-)	10607	0.010065286291776583	270	0.0002562107380767114	106428.0	10.033751296313755	1.0	97.42803070407571	6091.0	1053820	tf_targeting	KMT2A
KMT2B#chr19:35717990-35718008(+)	2831	0.002686417035167296	195	0.00018504108861095822	43414.0	15.335217237725185	1.0	87.87607455145819	2114.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35718003-35718021(-)	565	0.0005361446926420071	35	3.321250308401814e-05	9233.0	16.341592920353982	1.0	90.58000983403237	1381.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35718203-35718221(-)	1149	0.0010903190298153385	85	8.065893606118692e-05	13694.0	11.918189730200174	1.0	49.70972581484586	546.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35718218-35718236(-)	701	0.0006651989903399062	30	2.8467859786301264e-05	7355.0	10.492154065620541	1.0	58.45887158849327	928.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35718225-35718243(-)	3843	0.003646732838625192	140	0.00013285001233607257	40404.0	10.513661202185792	1.0	65.55922893669194	1146.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35718366-35718384(+)	281	0.0002666489533316885	15	1.4233929893150632e-05	2662.0	9.473309608540925	1.0	45.71737600866508	516.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720238-35720256(-)	96	9.109715131616405e-05	11	1.0438215254977131e-05	811.0	8.447916666666666	1.0	11.900516263019387	43.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720253-35720271(-)	2288	0.0021711487730352434	129	0.00012241179708109544	25482.0	11.137237762237762	1.0	57.21536004027131	1290.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720257-35720275(+)	3324	0.0031542388643221804	79	7.496536410392667e-05	39792.0	11.971119133574007	1.0	112.24296647047827	2735.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720276-35720294(+)	2792	0.0026494088174451045	154	0.00014613501356967984	43642.0	15.6310888252149	1.0	84.62041915052109	1573.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720309-35720327(+)	6368	0.006042777703972216	148	0.00014044144161241959	70920.0	11.136934673366834	1.0	92.58145655659919	1881.0	1053820	tf_targeting	KMT2B
KMT2B#chr19:35720419-35720437(+)	4955	0.004701941508037426	174	0.00016511358676054734	57128.0	11.52936427850656	1.0	77.46297638154947	1561.0	1053820	tf_targeting	KMT2B
L3MBTL1#chr20:43507694-43507712(+)	359	0.0003406653887760718	39	3.7008217722191643e-05	3048.0	8.49025069637883	1.0	20.221869341349226	157.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43507704-43507722(+)	4221	0.004005427871932588	163	0.0001546753715055702	66715.0	15.805496327884388	1.0	101.82912243510043	1982.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43507708-43507726(-)	2285	0.002168301987056613	182	0.00017270501603689435	23291.0	10.192997811816193	1.0	37.97338632689066	474.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43507711-43507729(+)	2820	0.002675978819912319	273	0.00025905752405534153	30872.0	10.947517730496454	1.0	41.177087861580546	826.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43507729-43507747(-)	2336	0.002216697348693325	183	0.00017365394469643773	27117.0	11.608304794520548	1.0	43.64168881869944	642.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43507906-43507924(+)	343	0.00032548253022337783	41	3.89060750412784e-05	3864.0	11.26530612244898	1.0	26.84459417775014	232.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514461-43514479(+)	84	7.971000740164354e-05	7	6.6425006168036285e-06	751.0	8.94047619047619	1.0	15.960032813007942	84.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514478-43514496(+)	1006	0.0009546222315006357	69	6.547607750849292e-05	14143.0	14.058648111332008	1.0	67.80787632136953	1032.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514486-43514504(+)	2035	0.0019310698221707693	103	9.773965193296767e-05	16908.0	8.308599508599508	1.0	44.876736445066946	751.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514491-43514509(+)	895	0.0008492911502913211	70	6.642500616803628e-05	6193.0	6.919553072625698	1.0	15.98128122275953	167.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514505-43514523(-)	1125	0.0010675447419862974	85	8.065893606118692e-05	13159.0	11.69688888888889	1.0	46.02984190583912	483.0	1053820	tf_targeting	L3MBTL1
L3MBTL1#chr20:43514512-43514530(+)	275	0.0002609553813744283	25	2.372321648858439e-05	2469.0	8.978181818181818	1.0	28.64122071363129	275.0	1053820	tf_targeting	L3MBTL1
L3MBTL3#chr6:130018564-130018582(-)	73	6.927179214666641e-05	7	6.6425006168036285e-06	456.0	6.2465753424657535	1.0	10.266024322736063	55.0	1053820	tf_targeting	L3MBTL3
L3MBTL3#chr6:130018570-130018588(-)	746	0.0007079007800193582	35	3.321250308401814e-05	7902.0	10.592493297587131	1.0	62.86847539380216	943.0	1053820	tf_targeting	L3MBTL3
L3MBTL3#chr6:130018601-130018619(+)	1795	0.001703326943880359	91	8.635250801844718e-05	24167.0	13.463509749303622	1.0	80.93676599095382	1828.0	1053820	tf_targeting	L3MBTL3
L3MBTL3#chr6:130018607-130018625(-)	1713	0.0016255147937978022	38	3.605928906264827e-05	12473.0	7.281377699941623	1.0	53.116864273562484	752.0	1053820	tf_targeting	L3MBTL3
L3MBTL3#chr6:130018617-130018635(+)	2268	0.0021521701998443755	85	8.065893606118692e-05	29857.0	13.164462081128748	1.0	84.58895752574713	1127.0	1053820	tf_targeting	L3MBTL3
L3MBTL3#chr6:130018662-130018680(+)	5398	0.005122316904215141	135	0.0001281053690383557	56766.0	10.516117080400148	1.0	86.57950330380216	2479.0	1053820	tf_targeting	L3MBTL3
L3MBTL4#chr18:6414824-6414842(+)	8978	0.008519481505380426	154	0.00014613501356967984	139918.0	15.584539986633994	1.0	145.57588390388892	4572.0	1053820	tf_targeting	L3MBTL4
L3MBTL4#chr18:6414827-6414845(+)	3516	0.0033364331669545086	221	0.000209713233759086	48847.0	13.89277588168373	1.0	68.95491300442676	1137.0	1053820	tf_targeting	L3MBTL4
L3MBTL4#chr18:6414831-6414849(+)	3455	0.0032785485187223624	162	0.00015372644284602683	43507.0	12.592474674384949	1.0	73.03846736285853	1239.0	1053820	tf_targeting	L3MBTL4
L3MBTL4#chr18:6414839-6414857(+)	889	0.0008435975783340608	100	9.489286595433756e-05	9675.0	10.883014623172103	1.0	34.7142251538531	605.0	1053820	tf_targeting	L3MBTL4
L3MBTL4#chr18:6414863-6414881(+)	7987	0.007579093203772941	470	0.0004459964699853865	97654.0	12.226618254663828	1.0	63.33854162561433	1817.0	1053820	tf_targeting	L3MBTL4
L3MBTL4#chr18:6414902-6414920(-)	18231	0.01729991839213528	783	0.0007430111404224631	216040.0	11.85014535680983	1.0	71.4741609235649	1920.0	1053820	tf_targeting	L3MBTL4
LBX1#chr10:101228725-101228743(+)	922	0.0008749122240989922	77	7.306750678483992e-05	8540.0	9.262472885032539	1.0	30.870249800336325	350.0	1053820	tf_targeting	LBX1
LBX1#chr10:101228824-101228842(-)	24516	0.023263935017365393	500	0.0004744643297716878	307294.0	12.534426496981563	1.0	117.87853214922522	4071.0	1053820	tf_targeting	LBX1
LBX1#chr10:101229038-101229056(+)	3476	0.0032984760205727734	95	9.014822265662067e-05	59652.0	17.161104718066742	1.0	125.39665234930979	2332.0	1053820	tf_targeting	LBX1
LBX1#chr10:101229119-101229137(+)	4217	0.004001632157294414	226	0.00021445787705680287	41058.0	9.736305430400758	1.0	53.52256636836965	1076.0	1053820	tf_targeting	LBX1
LBX1#chr10:101229163-101229181(+)	536	0.0005086257615152493	51	4.839536163671215e-05	4045.0	7.5466417910447765	1.0	14.220599019859417	133.0	1053820	tf_targeting	LBX1
LBX1#chr10:101229460-101229478(+)	172	0.00016321572944146058	10	9.489286595433756e-06	1023.0	5.9476744186046515	1.0	8.767185472162607	48.0	1053820	tf_targeting	LBX1
LBX2#chr2:74503066-74503084(+)	3023	0.0028686113377996243	308	0.0002922700271393597	44124.0	14.596096592788621	1.0	52.4158157616406	854.0	1053820	tf_targeting	LBX2
LBX2#chr2:74503080-74503098(-)	4233	0.004016815015847108	194	0.00018409215995141486	48503.0	11.458303803449091	1.0	76.594139151013	2840.0	1053820	tf_targeting	LBX2
LBX2#chr2:74503238-74503256(+)	5259	0.004990415820538612	134	0.00012715644037881231	71945.0	13.680357482411106	1.0	108.48208490781141	1864.0	1053820	tf_targeting	LBX2
LBX2#chr2:74503246-74503264(+)	2239	0.002124651268717618	140	0.00013285001233607257	29974.0	13.387226440375168	1.0	73.73704615852265	1812.0	1053820	tf_targeting	LBX2
LBX2#chr2:74503284-74503302(+)	861	0.0008170275758668463	30	2.8467859786301264e-05	7966.0	9.252032520325203	1.0	54.29313807451211	650.0	1053820	tf_targeting	LBX2
LBX2#chr2:74503325-74503343(-)	3235	0.00306978421362282	122	0.00011576929646429182	39465.0	12.199381761978362	1.0	74.37680996462691	1422.0	1053820	tf_targeting	LBX2
LCOR#chr10:96832285-96832303(+)	101	9.584179461388093e-05	11	1.0438215254977131e-05	1818.0	18.0	1.0	69.96505492666385	638.0	1053820	tf_targeting	LCOR
LCOR#chr10:96832290-96832308(+)	4604	0.004368867548537701	171	0.00016226680078191722	74253.0	16.127932232841008	1.0	105.2330928613715	2264.0	1053820	tf_targeting	LCOR
LCOR#chr10:96832299-96832317(+)	805	0.0007638875709324173	56	5.314000493442903e-05	12021.0	14.932919254658385	1.0	75.98437545863096	1027.0	1053820	tf_targeting	LCOR
LCOR#chr10:96832900-96832918(-)	13477	0.012788711544666072	353	0.0003349718168188116	177243.0	13.151517400014841	1.0	104.50733222503307	2218.0	1053820	tf_targeting	LCOR
LCOR#chr10:96832960-96832978(+)	245	0.00023248752158812702	14	1.3285001233607257e-05	1750.0	7.142857142857143	1.0	13.114254590688248	83.0	1053820	tf_targeting	LCOR
LCOR#chr10:96833218-96833236(-)	62	5.883357689168928e-05	8	7.591429276347005e-06	1147.0	18.5	1.5	50.45910193158352	336.0	1053820	tf_targeting	LCOR
LCORL#chr4:18021653-18021671(+)	23874	0.02265472281793855	657	0.0006234461293199977	293791.0	12.305897629220071	1.0	93.53591487552512	2348.0	1053820	tf_targeting	LCORL
LCORL#chr4:18021659-18021677(+)	1484	0.0014082101307623693	36	3.4161431743561516e-05	13274.0	8.944743935309972	1.0	71.34774691533013	1449.0	1053820	tf_targeting	LCORL
LCORL#chr4:18021672-18021690(+)	18370	0.017431819475811808	307	0.0002913210984798163	230592.0	12.55264017419706	1.0	140.7897403404672	7571.0	1053820	tf_targeting	LCORL
LCORL#chr4:18021744-18021762(-)	4488	0.00425879182403067	143	0.0001356967983147027	47717.0	10.632130124777184	1.0	84.06815105098373	2975.0	1053820	tf_targeting	LCORL
LCORL#chr4:18021835-18021853(+)	1421	0.0013484276252111367	146	0.00013854358429333282	15569.0	10.95636875439831	1.0	37.21042825674691	730.0	1053820	tf_targeting	LCORL
LCORL#chr4:18021905-18021923(-)	258	0.0002448235941621909	28	2.6570002467214514e-05	3516.0	13.627906976744185	1.0	45.11476661734031	313.0	1053820	tf_targeting	LCORL
LDB1#chr10:102114506-102114524(+)	164	0.0001556243001651136	6	5.693571957260253e-06	744.0	4.536585365853658	2.0	7.516153534224121	63.0	1053820	tf_targeting	LDB1
LDB1#chr10:102114516-102114534(-)	52929	0.05022584502097132	454	0.0004308136114326925	675041.0	12.753707797237809	1.0	200.06308728094047	10871.0	1053820	tf_targeting	LDB1
LDB1#chr10:102114908-102114926(+)	22793	0.021628930936972157	537	0.0005095746901747927	294384.0	12.91554424604045	1.0	116.52732206160952	4040.0	1053820	tf_targeting	LDB1
LDB1#chr10:102114975-102114993(-)	363	0.00034446110341424533	12	1.1387143914520506e-05	3056.0	8.418732782369146	1.0	58.34740529088918	966.0	1053820	tf_targeting	LDB1
LDB1#chr10:102114985-102115003(+)	7624	0.007234632100358695	100	9.489286595433756e-05	66945.0	8.78082371458552	1.0	101.94279919141673	3493.0	1053820	tf_targeting	LDB1
LDB1#chr10:102114993-102115011(+)	4241	0.004024406445123456	152	0.00014423715625059308	59381.0	14.001650554114596	1.0	100.2035596040992	2602.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120103-102120121(-)	3530	0.0033497181681881156	129	0.00012241179708109544	34375.0	9.737960339943342	1.0	57.85838091177576	858.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120268-102120286(+)	4124	0.003913381791956881	275	0.0002609553813744283	46098.0	11.177982541222114	1.0	50.17205450790138	905.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120278-102120296(+)	1805	0.0017128162304757928	138	0.00013095215501698584	14429.0	7.993905817174515	1.0	26.950256146301104	298.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120305-102120323(+)	474	0.00044979218462356	59	5.5986790913059155e-05	6780.0	14.30379746835443	1.0	43.19825391954375	328.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120340-102120358(+)	3431	0.0032557742308933213	181	0.00017175608737735097	35627.0	10.383853104051298	1.0	51.752689327761274	1402.0	1053820	tf_targeting	LDB1
LDB1#chr10:102120359-102120377(-)	22613	0.021458123778254352	348	0.0003302271735210947	305067.0	13.490779640030071	1.0	137.99330292779905	4666.0	1053820	tf_targeting	LDB1
LDB2#chr4:16898413-16898431(-)	1945	0.0018456662428118654	108	0.00010248429523068456	25663.0	13.194344473007712	1.0	72.48087962669703	1301.0	1053820	tf_targeting	LDB2
LDB2#chr4:16898528-16898546(+)	2843	0.0026978041790818165	147	0.0001394925129528762	32103.0	11.291945128385509	1.0	58.598869752279484	931.0	1053820	tf_targeting	LDB2
LDB2#chr4:16898620-16898638(+)	260	0.00024672145148127764	37	3.5110360403104896e-05	3207.0	12.334615384615384	1.0	27.022205146988224	168.0	1053820	tf_targeting	LDB2
LDB2#chr4:16898632-16898650(+)	2596	0.002463418800174603	105	9.963750925205443e-05	25817.0	9.944915254237289	1.0	57.489407890496715	1360.0	1053820	tf_targeting	LDB2
LDB2#chr4:16898648-16898666(+)	291	0.00027613823992712227	23	2.1825359169497636e-05	1825.0	6.2714776632302405	1.0	11.630560712624774	72.0	1053820	tf_targeting	LDB2
LDB2#chr4:16898653-16898671(+)	3419	0.003244387086978801	100	9.489286595433756e-05	48385.0	14.151798771570634	1.0	113.7377234377335	2574.0	1053820	tf_targeting	LDB2
LEF1#chr4:108165900-108165918(-)	7604	0.0072156535271678274	99	9.394393729479418e-05	74155.0	9.752104155707523	1.0	126.17345451997478	5299.0	1053820	tf_targeting	LEF1
LEF1#chr4:108166028-108166046(+)	4975	0.004720920081228293	136	0.00012905429769789908	75997.0	15.275778894472362	1.0	116.13945492909588	2264.0	1053820	tf_targeting	LEF1
LEF1#chr4:108166189-108166207(+)	3666	0.003478772465886015	137	0.00013000322635744246	37139.0	10.130660120021822	1.0	67.62290827338309	1115.0	1053820	tf_targeting	LEF1
LEF1#chr4:108166254-108166272(-)	7882	0.0074794556945208856	217	0.0002059175191209125	89528.0	11.358538442019793	1.0	92.23695171351349	2479.0	1053820	tf_targeting	LEF1
LEF1#chr4:108166263-108166281(+)	6789	0.0064422766696399765	193	0.00018314323129187148	91298.0	13.447930475769628	1.0	95.45629720303486	2191.0	1053820	tf_targeting	LEF1
LEF1#chr4:108166273-108166291(+)	860	0.000816078647207303	75	7.116964946575316e-05	6829.0	7.940697674418605	1.0	23.134037532097725	203.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168675-108168693(-)	1644	0.0015600387162893095	95	9.014822265662067e-05	18949.0	11.526155717761558	1.0	59.5054837855299	1085.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168679-108168697(-)	633	0.0006006718414909567	41	3.89060750412784e-05	7112.0	11.235387045813587	1.0	48.77144567914474	694.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168727-108168745(-)	16915	0.016051128276176198	273	0.00025905752405534153	250361.0	14.801123263375702	1.0	153.98781387202467	5651.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168777-108168795(-)	6064	0.005754303391471029	287	0.0002723425252889488	64934.0	10.70811345646438	1.0	66.82044986322528	2258.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168834-108168852(+)	5069	0.004810119375225371	231	0.00021920252035451975	65322.0	12.886565397514303	1.0	77.75445284285402	1665.0	1053820	tf_targeting	LEF1
LEF1#chr4:108168846-108168864(-)	150	0.00014233929893150632	6	5.693571957260253e-06	3181.0	21.206666666666667	1.0	176.8344723808744	2114.0	1053820	tf_targeting	LEF1
LEUTX#chr19:39776606-39776624(+)	473	0.0004488432559640166	51	4.839536163671215e-05	4496.0	9.505285412262156	1.0	24.251511440723746	185.0	1053820	tf_targeting	LEUTX
LEUTX#chr19:39776615-39776633(-)	1509	0.0014319333472509537	99	9.394393729479418e-05	17901.0	11.862823061630218	1.0	52.47879817003824	570.0	1053820	tf_targeting	LEUTX
LEUTX#chr19:39776622-39776640(-)	3416	0.0032415403010001708	113	0.00010722893852840144	48763.0	14.274882903981265	1.0	102.41688079694666	2129.0	1053820	tf_targeting	LEUTX
LEUTX#chr19:39776625-39776643(-)	916	0.0008692186521417319	34	3.226357442447477e-05	9148.0	9.986899563318778	1.0	61.06044183951014	840.0	1053820	tf_targeting	LEUTX
LEUTX#chr19:39776637-39776655(-)	9726	0.009229280142718871	245	0.00023248752158812702	121580.0	12.50051408595517	1.0	134.8271036613246	9127.0	1053820	tf_targeting	LEUTX
LEUTX#chr19:39776988-39777006(-)	3470	0.003292782448615513	89	8.445465069936042e-05	43378.0	12.500864553314122	1.0	99.3218380864268	2169.0	1053820	tf_targeting	LEUTX
LHX1#chr17:36936747-36936765(+)	6408	0.00608073485035395	137	0.00013000322635744246	69343.0	10.821317103620474	1.0	94.73661860722946	2688.0	1053820	tf_targeting	LHX1
LHX1#chr17:36937137-36937155(+)	452	0.00042891575411360574	41	3.89060750412784e-05	3946.0	8.730088495575222	1.0	20.56659111043133	152.0	1053820	tf_targeting	LHX1
LHX1#chr17:36937292-36937310(+)	156	0.00014803287088876657	9	8.540357935890379e-06	1267.0	8.121794871794872	1.0	33.776099680083675	385.0	1053820	tf_targeting	LHX1
LHX1#chr17:36937392-36937410(-)	4984	0.004729460439164184	143	0.0001356967983147027	80053.0	16.061998394863565	1.0	122.11798120163975	3249.0	1053820	tf_targeting	LHX1
LHX1#chr17:36937499-36937517(-)	44	4.1752861019908525e-05	0	0.0	133.0	3.022727272727273	2.0	3.2717012280493822	21.0	1053820	tf_targeting	LHX1
LHX1#chr17:36937747-36937765(+)	1090	0.0010343322389022793	100	9.489286595433756e-05	11871.0	10.890825688073395	1.0	40.86491517155994	569.0	1053820	tf_targeting	LHX1
LHX2#chr9:124011764-124011782(-)	1220	0.0011576929646429182	65	6.168036287031941e-05	13991.0	11.468032786885246	1.0	69.79661174358087	1552.0	1053820	tf_targeting	LHX2
LHX2#chr9:124011815-124011833(-)	3929	0.0037283407033459224	130	0.00012336072574063882	44613.0	11.354797658437262	1.0	91.14720809444242	3422.0	1053820	tf_targeting	LHX2
LHX2#chr9:124011829-124011847(-)	5199	0.0049334801009660095	118	0.00011197358182611831	61495.0	11.82823619926909	1.0	100.48811016082531	2693.0	1053820	tf_targeting	LHX2
LHX2#chr9:124011840-124011858(-)	2388	0.0022660416389895808	64	6.073143421077604e-05	32010.0	13.404522613065327	1.0	103.2443784817783	1998.0	1053820	tf_targeting	LHX2
LHX2#chr9:124011974-124011992(-)	19414	0.01842250099637509	246	0.00023343645024767037	262235.0	13.507520346141959	1.0	162.29596400438416	6061.0	1053820	tf_targeting	LHX2
LHX2#chr9:124012094-124012112(-)	1745	0.0016558805109031904	78	7.401643544438329e-05	25909.0	14.84756446991404	1.0	90.70726697477888	1494.0	1053820	tf_targeting	LHX2
LHX3#chr9:136203064-136203082(-)	142	0.00013474786965515933	3	2.8467859786301266e-06	654.0	4.605633802816901	1.0	6.931209014386371	37.0	1053820	tf_targeting	LHX3
LHX3#chr9:136203077-136203095(-)	710	0.0006737393482757967	82	7.78121500825568e-05	7095.0	9.992957746478874	1.0	24.354568787584814	243.0	1053820	tf_targeting	LHX3
LHX3#chr9:136203102-136203120(-)	616	0.0005845400542787194	55	5.2191076274885654e-05	4659.0	7.563311688311688	1.0	17.607440633325936	167.0	1053820	tf_targeting	LHX3
LHX3#chr9:136203105-136203123(-)	6967	0.006611185971038698	224	0.0002125600197377161	85187.0	12.227214008899097	1.0	88.4521242607465	2031.0	1053820	tf_targeting	LHX3
LHX3#chr9:136203120-136203138(+)	20946	0.019876259702795544	413	0.0003919075363914141	257686.0	12.302396638976415	1.0	119.59491739680378	5855.0	1053820	tf_targeting	LHX3
LHX3#chr9:136203130-136203148(-)	1492	0.0014158015600387163	115	0.00010912679584748818	17473.0	11.71112600536193	1.0	46.28719427037894	507.0	1053820	tf_targeting	LHX3
LHX3#chr9:136204942-136204960(+)	3016	0.002861968837182821	132	0.00012525858305972558	40959.0	13.580570291777189	1.0	95.32379278696797	2487.0	1053820	tf_targeting	LHX3
LHX3#chr9:136205052-136205070(+)	2254	0.0021388851986107685	85	8.065893606118692e-05	22956.0	10.184560780834072	1.0	65.39033445176679	1153.0	1053820	tf_targeting	LHX3
LHX3#chr9:136205059-136205077(+)	916	0.0008692186521417319	93	8.825036533753392e-05	9407.0	10.269650655021834	1.0	30.364855509228075	271.0	1053820	tf_targeting	LHX3
LHX3#chr9:136205066-136205084(-)	21095	0.02001765007306751	406	0.00038526503577461047	275599.0	13.064659872007585	1.0	136.90879724446674	4333.0	1053820	tf_targeting	LHX3
LHX3#chr9:136205086-136205104(-)	832	0.0007895086447400884	62	5.883357689168928e-05	5535.0	6.652644230769231	1.0	11.539158570192352	145.0	1053820	tf_targeting	LHX3
LHX3#chr9:136205097-136205115(-)	21068	0.019992028999259837	718	0.0006813307775521436	265901.0	12.621084108600721	1.0	93.53509064417015	3075.0	1053820	tf_targeting	LHX3
LHX4#chr1:180230289-180230307(+)	14090	0.013370404812966162	552	0.0005238086200679433	186785.0	13.256564939673527	1.0	88.81230897534306	2585.0	1053820	tf_targeting	LHX4
LHX4#chr1:180230305-180230323(+)	1961	0.0018608491013645595	96	9.109715131616405e-05	23468.0	11.9673635900051	1.0	66.29140739320005	963.0	1053820	tf_targeting	LHX4
LHX4#chr1:180230311-180230329(+)	790	0.0007496536410392667	66	6.262929152986279e-05	8152.0	10.318987341772152	1.0	40.072080864328825	603.0	1053820	tf_targeting	LHX4
LHX4#chr1:180230324-180230342(+)	883	0.0008379040063768006	65	6.168036287031941e-05	8025.0	9.088335220838053	1.0	32.952436807708104	351.0	1053820	tf_targeting	LHX4
LHX4#chr1:180230329-180230347(+)	205	0.000194530375206392	26	2.4672145148127763e-05	2114.0	10.31219512195122	1.0	24.745536134747084	149.0	1053820	tf_targeting	LHX4
LHX4#chr1:180230416-180230434(-)	2629	0.0024947334459395343	115	0.00010912679584748818	38934.0	14.809433244579688	1.0	91.71004120010464	1825.0	1053820	tf_targeting	LHX4
LHX5#chr12:113471638-113471656(-)	44	4.1752861019908525e-05	0	0.0	70.0	1.5909090909090908	1.0	2.2189082268107136	15.0	1053820	tf_targeting	LHX5
LHX5#chr12:113471781-113471799(+)	33299	0.031598375434134865	394	0.00037387789186008996	511790.0	15.36953061653503	1.0	194.92274120549183	12175.0	1053820	tf_targeting	LHX5
