target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	cell_count	distance_mean	distance_rank_targeting	sig_distance_gt_NC_max	pval_mean	sig_pval_lt_0p05	n_outlier_grnas_in_run	n_grnas_in_run	locus
ENSG00000130844|chr19:53554801-53554910	ENSG00000130844	ZNF331	ZNF331	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.76547241210938	1030.0	False	0.0	True	460	13534	chr19:53554801-53554910
ENSG00000166268|chr12:69926616-69926856	ENSG00000166268	MYRFL	MYRFL		Ndt80/PhoG	targeting	2000	93.7507568359375	1031.0	False	0.0	True	460	13534	chr12:69926616-69926856
ENSG00000076108|chr12:56636114-56636380	ENSG00000076108	BAZ2A	BAZ2A		MBD; AT hook	targeting	2000	93.7458740234375	1032.0	False	0.0	True	460	13534	chr12:56636114-56636380
ENSG00000159917|chr19:44304740-44305014	ENSG00000159917	ZNF235	ZNF235		C2H2 ZF	targeting	2000	93.74082641601562	1033.0	False	0.0	True	460	13534	chr19:44304740-44305014
ENSG00000198597|chr19:30372355-30372825	ENSG00000198597	ZNF536	ZNF536	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	93.72341918945312	1034.0	False	0.0	True	460	13534	chr19:30372355-30372825
ENSG00000141448|chr18:22169605-22169694	ENSG00000141448	GATA6	GATA6	C4-GATA-related	GATA	targeting	2000	93.69545288085938	1035.0	False	0.0	True	460	13534	chr18:22169605-22169694
ENSG00000188095|chr15:89776688-89776891	ENSG00000188095	MESP2	MESP2		bHLH	targeting	2000	93.69219970703124	1036.0	False	0.0	True	460	13534	chr15:89776688-89776891
ENSG00000196653|chr3:44712639-44712726	ENSG00000196653	ZNF502	ZNF502		C2H2 ZF	targeting	2000	93.689892578125	1037.0	False	0.0	True	460	13534	chr3:44712639-44712726
ENSG00000197905|chr12:2959413-2960045	ENSG00000197905	TEAD4	TEAD4	TEF-1-related factors	TEA	targeting	2000	93.67989501953124	1038.0	False	0.0	True	460	13534	chr12:2959413-2960045
ENSG00000269404|chr19:50418934-50419189	ENSG00000269404	SPIB	SPIB	Ets-related	Ets	targeting	2000	93.67232055664064	1039.0	False	0.0	True	460	13534	chr19:50418934-50419189
ENSG00000167625|chr19:42220266-42220385	ENSG00000167625	ZNF526	ZNF526		C2H2 ZF	targeting	2000	93.663623046875	1040.0	False	0.0	True	460	13534	chr19:42220266-42220385
ENSG00000175395|chr10:37976389-37976619	ENSG00000175395	ZNF25	ZNF25		C2H2 ZF	targeting	2000	93.65914306640624	1041.0	False	0.0	True	460	13534	chr10:37976389-37976619
ENSG00000162086|chr16:3305500-3305683	ENSG00000162086	ZNF75A	ZNF75A	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.656689453125	1042.0	False	0.0	True	460	13534	chr16:3305500-3305683
ENSG00000174282|chr17:7484149-7484280	ENSG00000174282	ZBTB4	ZBTB4		C2H2 ZF	targeting	2000	93.64618530273438	1043.0	False	0.0	True	460	13534	chr17:7484149-7484280
ENSG00000198908|chrX:102720710-102721119	ENSG00000198908	BHLHB9	GPRASP3			targeting	2000	93.6424072265625	1044.0	False	0.0	True	460	13534	chrX:102720710-102721119
ENSG00000151090|chr3:24494427-24494859	ENSG00000151090	THRB	THRB	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	93.61370239257812	1045.0	False	0.0	True	460	13534	chr3:24494427-24494859
ENSG00000196428|chr3:150408282-150408678	ENSG00000196428	TSC22D2	TSC22D2		Unknown	targeting	2000	93.60305786132812	1046.0	False	0.0	True	460	13534	chr3:150408282-150408678
ENSG00000184517|chr16:75148500-75148770	ENSG00000184517	ZFP1	ZFP1		C2H2 ZF	targeting	2000	93.57152099609377	1047.0	False	0.0	True	460	13534	chr16:75148500-75148770
ENSG00000204859|chr1:6580024-6580283	ENSG00000204859	ZBTB48	ZBTB48	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.569921875	1048.0	False	0.0	True	460	13534	chr1:6580024-6580283
ENSG00000019549|chr8:48921305-48921393	ENSG00000019549	SNAI2	SNAI2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.5601806640625	1049.0	False	0.0	True	460	13534	chr8:48921305-48921393
ENSG00000205857|chr12:7765209-7765276	ENSG00000205857	NANOGNB	NANOGNB		Homeodomain	targeting	2000	93.55836181640623	1050.0	False	0.0	True	460	13534	chr12:7765209-7765276
ENSG00000175745|chr5:93583202-93583582	ENSG00000175745	NR2F1	NR2F1	RXR-related receptors (NR2)	Nuclear receptor	targeting	2000	93.54041137695312	1051.0	False	0.0	True	460	13534	chr5:93583202-93583582
ENSG00000140307|chr15:59657160-59657490	ENSG00000140307	GTF2A2	GTF2A2		Unknown	targeting	2000	93.53953247070312	1052.0	False	0.0	True	460	13534	chr15:59657160-59657490
ENSG00000256223|chr12:133130612-133130723	ENSG00000256223	ZNF10	ZNF10		C2H2 ZF	targeting	2000	93.5169677734375	1053.0	False	0.0	True	460	13534	chr12:133130612-133130723
ENSG00000161298|chr19:36604949-36605695	ENSG00000161298	ZNF382	ZNF382	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	93.51557006835938	1054.0	False	0.0	True	460	13534	chr19:36604949-36605695
ENSG00000165156|chr8:123274172-123274599	ENSG00000165156	ZHX1	ZHX1		Homeodomain	targeting	2000	93.51266479492188	1055.0	False	0.0	True	460	13534	chr8:123274172-123274599
ENSG00000162601|chr1:58699625-58700070	ENSG00000162601	MYSM1	MYSM1		Myb/SANT	targeting	810	93.51141357421876	1056.0	False	0.0	True	460	13534	chr1:58699625-58700070
non-targeting|95|non-targeting:95-95						negative control	2000	93.49822998046876		False	0.0	True	460	13534	non-targeting|95|non-targeting:95-95
ENSG00000171827|chr19:37467515-37467700	ENSG00000171827	ZNF570	ZNF570		C2H2 ZF	targeting	2000	93.4895263671875	1057.0	False	0.0	True	460	13534	chr19:37467515-37467700
ENSG00000131914|chr1:26410815-26411291	ENSG00000131914	LIN28A	LIN28A		CSD	targeting	1977	93.4862060546875	1058.0	False	0.0	True	460	13534	chr1:26410815-26411291
non-targeting|12|non-targeting:12-12						negative control	2000	93.47505493164064		False	0.0	True	460	13534	non-targeting|12|non-targeting:12-12
ENSG00000170515|chr12:56104508-56105032	ENSG00000170515	PA2G4	PA2G4		Unknown	targeting	2000	93.47040405273438	1059.0	False	0.0	True	460	13534	chr12:56104508-56105032
ENSG00000196793|chr10:43574307-43574563	ENSG00000196793	ZNF239	ZNF239		C2H2 ZF	targeting	2000	93.46121826171876	1060.0	False	0.0	True	460	13534	chr10:43574307-43574563
ENSG00000182979|chr14:105420040-105420257	ENSG00000182979	MTA1	MTA1		Myb/SANT; GATA	targeting	2000	93.45562744140624	1061.0	False	0.0	True	460	13534	chr14:105420040-105420257
ENSG00000187187|chr19:39997060-39997163	ENSG00000187187	ZNF546	ZNF546		C2H2 ZF	targeting	2000	93.45269775390624	1062.0	False	0.0	True	460	13534	chr19:39997060-39997163
ENSG00000111046|chr12:80707663-80707957	ENSG00000111046	MYF6	MYF6	MyoD/ASC-related factors	bHLH	targeting	2000	93.44105834960938	1063.0	False	0.0	True	460	13534	chr12:80707663-80707957
ENSG00000181827|chr15:56243337-56243756	ENSG00000181827	RFX7	RFX7	RFX-related factors	RFX	targeting	2000	93.42840576171876	1064.0	False	0.0	True	460	13534	chr15:56243337-56243756
ENSG00000136451|chr17:57987740-57988232	ENSG00000136451	VEZF1	VEZF1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.4275390625	1065.0	False	0.0	True	460	13534	chr17:57987740-57988232
ENSG00000166432|chrX:101931596-101932023	ENSG00000166432	ZMAT1	ZMAT1		C2H2 ZF	targeting	2000	93.41868286132812	1066.0	False	0.0	True	460	13534	chrX:101931596-101932023
non-targeting|28|non-targeting:28-28						negative control	2000	93.41790161132812		False	0.0	True	460	13534	non-targeting|28|non-targeting:28-28
ENSG00000102804|chr13:44436786-44436859	ENSG00000102804	TSC22D1	TSC22D1		Unknown	targeting	2000	93.3903076171875	1067.0	False	0.0	True	460	13534	chr13:44436786-44436859
ENSG00000171469|chr19:9621015-9621236	ENSG00000171469	ZNF561	ZNF561		C2H2 ZF	targeting	2000	93.38610229492188	1068.0	False	0.0	True	460	13534	chr19:9621015-9621236
ENSG00000028839|chr6:133953223-133953707	ENSG00000028839	TBPL1	TBPL1		TBP	targeting	1846	93.37329711914064	1069.0	False	0.0	True	460	13534	chr6:133953223-133953707
ENSG00000009954|chr7:73522094-73522291	ENSG00000009954	BAZ1B	BAZ1B			targeting	2000	93.35427856445312	1070.0	False	0.0	True	460	13534	chr7:73522094-73522291
ENSG00000179456|chr1:244051272-244051397	ENSG00000179456	ZBTB18	ZBTB18	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.35234985351562	1071.0	False	0.0	True	460	13534	chr1:244051272-244051397
non-targeting|11|non-targeting:11-11						negative control	2000	93.34369506835938		False	0.0	True	460	13534	non-targeting|11|non-targeting:11-11
ENSG00000136367|chr14:23555709-23555907	ENSG00000136367	ZFHX2	ZFHX2		Homeodomain	targeting	2000	93.32669067382812	1072.0	False	0.0	True	460	13534	chr14:23555709-23555907
ENSG00000165512|chr10:45000874-45000991	ENSG00000165512	ZNF22	ZNF22		C2H2 ZF	targeting	2000	93.321435546875	1073.0	False	0.0	True	460	13534	chr10:45000874-45000991
ENSG00000107077|chr9:6758033-6758359	ENSG00000107077	KDM4C	KDM4C			targeting	2000	93.32032470703123	1074.0	False	0.0	True	460	13534	chr9:6758033-6758359
ENSG00000153234|chr2:156332660-156332749	ENSG00000153234	NR4A2	NR4A2	NGFI-B-related receptors (NR4)	Nuclear receptor	targeting	2000	93.31181640625	1075.0	False	0.0	True	460	13534	chr2:156332660-156332749
ENSG00000197013|chr19:21505584-21506000	ENSG00000197013	ZNF429	ZNF429		C2H2 ZF	targeting	2000	93.3035888671875	1076.0	False	0.0	True	460	13534	chr19:21505584-21506000
ENSG00000185730|chr8:143291402-143291647	ENSG00000185730	ZNF696	ZNF696	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.3032470703125	1077.0	False	0.0	True	460	13534	chr8:143291402-143291647
ENSG00000164985|chr9:15510566-15511005	ENSG00000164985	PSIP1	PSIP1			targeting	2000	93.28106689453124	1078.0	False	0.0	True	460	13534	chr9:15510566-15511005
non-targeting|58|non-targeting:58-58						negative control	2000	93.2575439453125		False	0.0	True	460	13534	non-targeting|58|non-targeting:58-58
ENSG00000163170|chr2:74147470-74147929	ENSG00000163170	BOLA3	BOLA3		Unknown	targeting	2000	93.23027954101562	1079.0	False	0.0	True	460	13534	chr2:74147470-74147929
ENSG00000115844|chr2:172102174-172102883	ENSG00000115844	DLX2	DLX2		Homeodomain	targeting	2000	93.21801147460936	1080.0	False	0.0	True	460	13534	chr2:172102174-172102883
ENSG00000106852|chr9:122213805-122214066	ENSG00000106852	LHX6	LHX6	HD-LIM	Homeodomain	targeting	2000	93.21176147460938	1081.0	False	0.0	True	460	13534	chr9:122213805-122214066
ENSG00000104881|chr19:45404905-45405041	ENSG00000104881	PPP1R13L	PPP1R13L		Unknown	targeting	2000	93.21106567382812	1082.0	False	0.0	True	460	13534	chr19:45404905-45405041
ENSG00000164651|chr7:20786502-20786925	ENSG00000164651	SP8	SP8	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	93.20975952148436	1083.0	False	0.0	True	460	13534	chr7:20786502-20786925
ENSG00000146007|chr5:140703931-140704177	ENSG00000146007	ZMAT2	ZMAT2		Unknown	targeting	2000	93.19479370117188	1084.0	False	0.0	True	460	13534	chr5:140703931-140704177
ENSG00000184481|chrX:71095999-71096251	ENSG00000184481	FOXO4	FOXO4	FOX	Forkhead	targeting	2000	93.1691162109375	1085.0	False	0.0	True	460	13534	chrX:71095999-71096251
ENSG00000164107|chr4:173529737-173530186	ENSG00000164107	HAND2	HAND2	Tal-related	bHLH	targeting	2000	93.16876831054688	1086.0	False	0.0	True	460	13534	chr4:173529737-173530186
ENSG00000153814|chr7:28180329-28180765	ENSG00000153814	JAZF1	JAZF1		C2H2 ZF	targeting	2000	93.16589965820312	1087.0	False	0.0	True	460	13534	chr7:28180329-28180765
ENSG00000214114|chr1:38872965-38873362	ENSG00000214114	MYCBP	MYCBP		Unknown	targeting	2000	93.1524169921875	1088.0	False	0.0	True	460	13534	chr1:38872965-38873362
ENSG00000100219|chr22:28800497-28800550	ENSG00000100219	XBP1	XBP1	XBP-1-related factors	bZIP	targeting	2000	93.13856201171876	1089.0	False	0.0	True	460	13534	chr22:28800497-28800550
ENSG00000125817|chr20:3786303-3786749	ENSG00000125817	CENPB	CENPB		CENPB	targeting	2000	93.13470458984376	1090.0	False	0.0	True	460	13534	chr20:3786303-3786749
ENSG00000132740|chr11:68903896-68904164	ENSG00000132740	IGHMBP2	IGHMBP2			targeting	2000	93.10590209960938	1091.0	False	0.0	True	460	13534	chr11:68903896-68904164
ENSG00000187079|chr11:12674415-12674805	ENSG00000187079	TEAD1	TEAD1	TEF-1-related factors	TEA	targeting	2000	93.09771728515624	1092.0	False	0.0	True	460	13534	chr11:12674415-12674805
ENSG00000126351|chr17:40062971-40063256	ENSG00000126351	THRA	THRA	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	93.09652099609374	1093.0	False	0.0	True	460	13534	chr17:40062971-40063256
ENSG00000163320|chr3:88058882-88059017	ENSG00000163320	CGGBP1	CGGBP1		Unknown	targeting	2000	93.07506103515624	1094.0	False	0.0	True	460	13534	chr3:88058882-88059017
ENSG00000204209|chr6:33322835-33322963	ENSG00000204209	DAXX	DAXX		Unknown	targeting	2000	93.07030029296877	1095.0	False	0.0	True	460	13534	chr6:33322835-33322963
ENSG00000197961|chr19:9584127-9584487	ENSG00000197961	ZNF121	ZNF121	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	93.05057373046876	1096.0	False	0.0	True	460	13534	chr19:9584127-9584487
ENSG00000152475|chr19:58380782-58381055	ENSG00000152475	ZNF837	ZNF837		C2H2 ZF	targeting	2000	92.99925537109377	1097.0	False	0.0	True	460	13534	chr19:58380782-58381055
non-targeting|80|non-targeting:80-80						negative control	2000	92.99296264648436		False	0.0	True	460	13534	non-targeting|80|non-targeting:80-80
ENSG00000196417|chr19:53395172-53395545	ENSG00000196417	ZNF765	ZNF765		C2H2 ZF	targeting	2000	92.98621826171876	1098.0	False	0.0	True	460	13534	chr19:53395172-53395545
ENSG00000149948|chr12:65825064-65825322	ENSG00000149948	HMGA2	HMGA2		AT hook	targeting	2000	92.96998291015623	1099.0	False	0.0	True	460	13534	chr12:65825064-65825322
ENSG00000157557|chr21:38805495-38806394	ENSG00000157557	ETS2	ETS2	Ets-related	Ets	targeting	2000	92.96348876953124	1100.0	False	0.0	True	460	13534	chr21:38805495-38806394
ENSG00000196482|chr1:216939239-216939607	ENSG00000196482	ESRRG	ESRRG		Nuclear receptor	targeting	2000	92.95923461914064	1101.0	False	0.0	True	460	13534	chr1:216939239-216939607
non-targeting|24|non-targeting:24-24						negative control	2000	92.95704345703123		False	0.0	True	460	13534	non-targeting|24|non-targeting:24-24
ENSG00000198131|chr19:58228916-58229101	ENSG00000198131	ZNF544	ZNF544		C2H2 ZF	targeting	2000	92.948486328125	1102.0	False	0.0	True	460	13534	chr19:58228916-58229101
ENSG00000198521|chr19:21835749-21836001	ENSG00000198521	ZNF43	ZNF43	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	92.89718017578124	1103.0	False	0.0	True	460	13534	chr19:21835749-21836001
ENSG00000290292|chr14:23285859-23286119	ENSG00000290292	HOMEZ	HOMEZ	HD-ZF	Homeodomain	targeting	2000	92.88597412109377	1104.0	False	0.0	True	460	13534	chr14:23285859-23286119
ENSG00000078246|chr12:2890882-2891110	ENSG00000078246	TULP3	TULP3			targeting	2000	92.87569580078124	1105.0	False	0.0	True	460	13534	chr12:2890882-2891110
ENSG00000102349|chrX:56232404-56232501	ENSG00000102349	KLF8	KLF8	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	92.8708251953125	1106.0	False	0.0	True	460	13534	chrX:56232404-56232501
ENSG00000165588|chr14:56810257-56810474	ENSG00000165588	OTX2	OTX2	Paired-related HD factors	Homeodomain	targeting	2000	92.87068481445311	1107.0	False	0.0	True	460	13534	chr14:56810257-56810474
ENSG00000179361|chr15:74541326-74541593	ENSG00000179361	ARID3B	ARID3B		ARID/BRIGHT	targeting	2000	92.86517333984376	1108.0	False	0.0	True	460	13534	chr15:74541326-74541593
ENSG00000137310|chr6:31158537-31158831	ENSG00000137310	TCF19	TCF19		Unknown	targeting	2000	92.85863037109377	1109.0	False	0.0	True	460	13534	chr6:31158537-31158831
ENSG00000251369|chr19:57559735-57559886	ENSG00000251369	ZNF550	ZNF550		C2H2 ZF	targeting	2000	92.8568359375	1110.0	False	0.0	True	460	13534	chr19:57559735-57559886
ENSG00000181666|chr19:37334666-37334753	ENSG00000181666	HKR1	ZNF875		C2H2 ZF	targeting	2000	92.85593872070312	1111.0	False	0.0	True	460	13534	chr19:37334666-37334753
ENSG00000146587|chr7:5045853-5046293	ENSG00000146587	RBAK	RBAK		C2H2 ZF	targeting	2000	92.83921508789062	1112.0	False	0.0	True	460	13534	chr7:5045853-5046293
ENSG00000168477|chr6:32109273-32109354	ENSG00000168477	TNXB	TNXB			targeting	2000	92.8318359375	1113.0	False	0.0	True	460	13534	chr6:32109273-32109354
ENSG00000174576|chr11:66420993-66421426	ENSG00000174576	NPAS4	NPAS4		bHLH	targeting	2000	92.821240234375	1114.0	False	0.0	True	460	13534	chr11:66420993-66421426
ENSG00000020633|chr1:24930025-24930283	ENSG00000020633	RUNX3	RUNX3	Runt-related factors	Runt	targeting	2000	92.81905517578124	1115.0	False	0.0	True	460	13534	chr1:24930025-24930283
ENSG00000180626|chr17:5191773-5191885	ENSG00000180626	ZNF594	ZNF594		C2H2 ZF	targeting	2000	92.8103271484375	1116.0	False	0.0	True	460	13534	chr17:5191773-5191885
ENSG00000123411|chr12:56007477-56007732	ENSG00000123411	IKZF4	IKZF4		C2H2 ZF	targeting	2000	92.80946044921876	1117.0	False	0.0	True	460	13534	chr12:56007477-56007732
ENSG00000016082|chr5:51383449-51383518	ENSG00000016082	ISL1	ISL1		Homeodomain	targeting	2000	92.80350341796876	1118.0	False	0.0	True	460	13534	chr5:51383449-51383518
ENSG00000063438|chr5:321718-322616	ENSG00000063438	AHRR	AHRR		bHLH	targeting	2000	92.79702758789062	1119.0	False	0.0	True	460	13534	chr5:321718-322616
ENSG00000198633|chr19:52429149-52429548	ENSG00000198633	ZNF534	ZNF534		C2H2 ZF	targeting	2000	92.76806030273436	1120.0	False	0.0	True	460	13534	chr19:52429149-52429548
ENSG00000176302|chr11:118971752-118972000	ENSG00000176302	FOXR1	FOXR1		Forkhead	targeting	2000	92.750146484375	1121.0	False	0.0	True	460	13534	chr11:118971752-118972000
ENSG00000130684|chr20:25696742-25696816	ENSG00000130684	ZNF337	ZNF337		C2H2 ZF	targeting	2000	92.74635620117188	1122.0	False	0.0	True	460	13534	chr20:25696742-25696816
ENSG00000082641|chr17:48048327-48048876	ENSG00000082641	NFE2L1	NFE2L1		bZIP	targeting	2000	92.72054443359374	1123.0	False	0.0	True	460	13534	chr17:48048327-48048876
ENSG00000139445|chr12:109309163-109309277	ENSG00000139445	FOXN4	FOXN4		Forkhead	targeting	2000	92.71239013671877	1124.0	False	0.0	True	460	13534	chr12:109309163-109309277
ENSG00000134323|chr2:15940571-15940796	ENSG00000134323	MYCN	MYCN	bHLH-ZIP	bHLH	targeting	2000	92.708349609375	1125.0	False	0.0	True	460	13534	chr2:15940571-15940796
ENSG00000153779|chrX:89921981-89922114	ENSG00000153779	TGIF2LX	TGIF2LX	TALE-type homeo domain factors	Homeodomain	targeting	2000	92.70782470703124	1126.0	False	0.0	True	460	13534	chrX:89921981-89922114
ENSG00000153560|chr3:33439938-33440401	ENSG00000153560	UBP1	UBP1		Grainyhead	targeting	2000	92.69169921875	1127.0	False	0.0	True	460	13534	chr3:33439938-33440401
ENSG00000161980|chr16:53124-53651	ENSG00000161980	POLR3K	POLR3K			targeting	2000	92.68348999023438	1128.0	False	0.0	True	460	13534	chr16:53124-53651
ENSG00000136367|chr14:23551486-23551759	ENSG00000136367	ZFHX2	ZFHX2		Homeodomain	targeting	2000	92.6692138671875	1129.0	False	0.0	True	460	13534	chr14:23551486-23551759
ENSG00000177045|chr19:45768763-45769309	ENSG00000177045	SIX5	SIX5		Homeodomain	targeting	2000	92.66616821289062	1130.0	False	0.0	True	460	13534	chr19:45768763-45769309
ENSG00000261787|chr8:66962512-66962576	ENSG00000261787	TCF24	TCF24		bHLH	targeting	2000	92.66384887695312	1131.0	False	0.0	True	460	13534	chr8:66962512-66962576
ENSG00000198393|chr12:132986403-132986470	ENSG00000198393	ZNF26	ZNF26		C2H2 ZF	targeting	2000	92.65963745117188	1132.0	False	0.0	True	460	13534	chr12:132986403-132986470
ENSG00000245848|chr19:33302398-33302540	ENSG00000245848	CEBPA	CEBPA	CEBP-related	bZIP	targeting	2000	92.64929809570312	1133.0	False	0.0	True	460	13534	chr19:33302398-33302540
ENSG00000111087|chr12:57459778-57459898	ENSG00000111087	GLI1	GLI1		C2H2 ZF	targeting	2000	92.63622436523436	1134.0	False	0.0	True	460	13534	chr12:57459778-57459898
ENSG00000234444|chr7:64307448-64307870	ENSG00000234444	ZNF736	ZNF736		C2H2 ZF	targeting	2000	92.62747802734376	1135.0	False	0.0	True	460	13534	chr7:64307448-64307870
ENSG00000096654|chr6:27472838-27473106	ENSG00000096654	ZNF184	ZNF184	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	92.6108154296875	1136.0	False	0.0	True	460	13534	chr6:27472838-27473106
ENSG00000275004|chr22:22508407-22508725	ENSG00000275004	ZNF280B	ZNF280B		C2H2 ZF	targeting	2000	92.60870971679688	1137.0	False	0.0	True	460	13534	chr22:22508407-22508725
ENSG00000184492|chr2:113499201-113499570	ENSG00000184492	FOXD4L1	FOXD4L1		Forkhead	targeting	2000	92.6067626953125	1138.0	False	0.0	True	460	13534	chr2:113499201-113499570
ENSG00000140682|chr16:31472156-31472548	ENSG00000140682	TGFB1I1	TGFB1I1		Unknown	targeting	2000	92.597509765625	1139.0	False	0.0	True	460	13534	chr16:31472156-31472548
ENSG00000204356|chr6:31958538-31958965	ENSG00000204356	NELFE	NELFE			targeting	2000	92.57715454101564	1140.0	False	0.0	True	460	13534	chr6:31958538-31958965
ENSG00000164048|chr3:48241142-48241397	ENSG00000164048	ZNF589	ZNF589		C2H2 ZF	targeting	2000	92.55077514648436	1141.0	False	0.0	True	460	13534	chr3:48241142-48241397
ENSG00000185650|chr14:68796030-68796110	ENSG00000185650	ZFP36L1	ZFP36L1		CCCH ZF	targeting	2000	92.53695678710938	1142.0	False	0.0	True	460	13534	chr14:68796030-68796110
ENSG00000180818|chr12:53985176-53985432	ENSG00000180818	HOXC10	HOXC10	HOX	Homeodomain	targeting	2000	92.53405151367188	1143.0	False	0.0	True	460	13534	chr12:53985176-53985432
ENSG00000187607|chr17:15699589-15699694	ENSG00000187607	ZNF286A	ZNF286A		C2H2 ZF	targeting	2000	92.51622924804688	1144.0	False	0.0	True	460	13534	chr17:15699589-15699694
ENSG00000131381|chr3:15098890-15099144	ENSG00000131381	ZFYVE20	RBSN		C2H2 ZF	targeting	2000	92.502099609375	1145.0	False	0.0	True	460	13534	chr3:15098890-15099144
ENSG00000198028|chr19:9498329-9498565	ENSG00000198028	ZNF560	ZNF560		C2H2 ZF	targeting	2000	92.49518432617188	1146.0	False	0.0	True	460	13534	chr19:9498329-9498565
ENSG00000116132|chr1:170664225-170664433	ENSG00000116132	PRRX1	PRRX1	Paired-related HD factors	Homeodomain	targeting	2000	92.49193725585936	1147.0	False	0.0	True	460	13534	chr1:170664225-170664433
ENSG00000118217|chr1:161766403-161766582	ENSG00000118217	ATF6	ATF6	Jun-related	bZIP	targeting	2000	92.472021484375	1148.0	False	0.0	True	460	13534	chr1:161766403-161766582
ENSG00000010803|chr1:41161088-41161438	ENSG00000010803	SCMH1	SCMH1		Unknown	targeting	2000	92.46444702148438	1149.0	False	0.0	True	460	13534	chr1:41161088-41161438
ENSG00000090447|chr16:4272475-4272873	ENSG00000090447	TFAP4	TFAP4	bHLH-ZIP	bHLH	targeting	2000	92.46154174804688	1150.0	False	0.0	True	460	13534	chr16:4272475-4272873
ENSG00000167562|chr19:52570273-52570715	ENSG00000167562	ZNF701	ZNF701	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	92.45309448242188	1151.0	False	0.0	True	460	13534	chr19:52570273-52570715
ENSG00000169689|chr17:82022460-82022875	ENSG00000169689	STRA13	CENPX		Unknown	targeting	2000	92.44495849609376	1152.0	False	0.0	True	460	13534	chr17:82022460-82022875
non-targeting|49|non-targeting:49-49						negative control	2000	92.40597534179688		False	0.0	True	460	13534	non-targeting|49|non-targeting:49-49
ENSG00000099956|chr22:23786987-23787393	ENSG00000099956	SMARCB1	SMARCB1		Unknown	targeting	2000	92.39647827148436	1153.0	False	0.0	True	460	13534	chr22:23786987-23787393
ENSG00000197016|chr19:56567472-56567742	ENSG00000197016	ZNF470	ZNF470	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	2000	92.38704223632811	1154.0	False	0.0	True	460	13534	chr19:56567472-56567742
ENSG00000129028|chr15:70892321-70892449	ENSG00000129028	THAP10	THAP10		THAP finger	targeting	2000	92.37164306640624	1155.0	False	0.0	True	460	13534	chr15:70892321-70892449
ENSG00000198039|chr7:64882559-64882971	ENSG00000198039	ZNF273	ZNF273		C2H2 ZF	targeting	2000	92.3698486328125	1156.0	False	0.0	True	460	13534	chr7:64882559-64882971
ENSG00000133884|chr11:65333834-65334289	ENSG00000133884	DPF2	DPF2		Unknown	targeting	2000	92.36807250976562	1157.0	False	0.0	True	460	13534	chr11:65333834-65334289
ENSG00000128652|chr2:176136581-176136839	ENSG00000128652	HOXD3	HOXD3	HOX	Homeodomain	targeting	2000	92.35632934570312	1158.0	False	0.0	True	460	13534	chr2:176136581-176136839
ENSG00000197933|chr19:11738654-11738942	ENSG00000197933	ZNF823	ZNF823		C2H2 ZF	targeting	2000	92.35494384765624	1159.0	False	0.0	True	460	13534	chr19:11738654-11738942
ENSG00000107187|chr9:136204942-136205115	ENSG00000107187	LHX3	LHX3		Homeodomain	targeting	2000	92.32950439453126	1160.0	False	0.0	True	460	13534	chr9:136204942-136205115
ENSG00000182111|chr7:57450152-57450671	ENSG00000182111	ZNF716	ZNF716		C2H2 ZF	targeting	2000	92.32777099609376	1161.0	False	0.0	True	460	13534	chr7:57450152-57450671
ENSG00000116580|chr1:155856958-155857187	ENSG00000116580	GON4L	GON4L		Unknown	targeting	2000	92.30647583007811	1162.0	False	0.0	True	460	13534	chr1:155856958-155857187
non-targeting|91|non-targeting:91-91						negative control	2000	92.30001831054688		False	0.0	True	460	13534	non-targeting|91|non-targeting:91-91
ENSG00000071794|chr3:149086130-149086516	ENSG00000071794	HLTF	HLTF		Unknown	targeting	2000	92.29901123046876	1163.0	False	0.0	True	460	13534	chr3:149086130-149086516
ENSG00000109132|chr4:41748316-41748747	ENSG00000109132	PHOX2B	PHOX2B	Paired-related HD factors	Homeodomain	targeting	2000	92.29209594726562	1164.0	False	0.0	True	460	13534	chr4:41748316-41748747
ENSG00000101076|chr20:44401209-44401495	ENSG00000101076	HNF4A	HNF4A	RXR-related receptors (NR2)	Nuclear receptor	targeting	2000	92.2903564453125	1165.0	False	0.0	True	460	13534	chr20:44401209-44401495
