target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000137270|chr6:53148549-53148807	ENSG00000137270	GCM1	GCM1	GCM	GCM	targeting	chr6:53148549-53148807	90.44803466796876	1370.0	False	533.7269561767578	969.0	False	2	0	convergent_nonsignificant
ENSG00000235268|chr11:95025301-95025529	ENSG00000235268	KDM4E	KDM4E			targeting	chr11:95025301-95025529	96.54766235351562	801.0	False	533.7195983886719	970.0	False	2	0	convergent_nonsignificant
ENSG00000104856|chr19:45001504-45001909	ENSG00000104856	RELB	RELB	NF-kappaB-related factors	Rel	targeting	chr19:45001504-45001909	105.83464965820312	174.0	False	533.6013824462891	971.0	False	2	0	convergent_nonsignificant
ENSG00000197050|chr19:37078434-37078543	ENSG00000197050	ZNF420	ZNF420		C2H2 ZF	targeting	chr19:37078434-37078543	90.106787109375	1405.0	False	533.5707397460938	972.0	False	2	0	convergent_nonsignificant
ENSG00000101216|chr20:63626713-63627073	ENSG00000101216	GMEB2	GMEB2	GMEB	SAND	targeting	chr20:63626713-63627073	103.91201782226562	248.0	False	533.5630035400391	973.0	False	2	0	convergent_nonsignificant
ENSG00000060138|chr12:10722782-10723380	ENSG00000060138	YBX3	YBX3		CSD	targeting	chr12:10722782-10723380	100.62119140625	438.0	False	533.561898803711	974.0	False	2	0	convergent_nonsignificant
ENSG00000161298|chr19:36604949-36605695	ENSG00000161298	ZNF382	ZNF382	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr19:36604949-36605695	93.51557006835938	1054.0	False	533.5567016601562	975.0	False	2	0	convergent_nonsignificant
ENSG00000180479|chr19:37594338-37594741	ENSG00000180479	ZNF571	ZNF571		C2H2 ZF	targeting	chr19:37594338-37594741	88.94000854492188	1494.0	False	533.4318542480469	976.0	False	2	0	convergent_nonsignificant
ENSG00000152784|chr4:80197522-80197867	ENSG00000152784	PRDM8	PRDM8		C2H2 ZF	targeting	chr4:80197522-80197867	95.35576782226562	904.0	False	533.428759765625	977.0	False	2	0	convergent_nonsignificant
ENSG00000204531|chr6:31170169-31170720	ENSG00000204531	POU5F1	POU5F1	POU domain factors	Homeodomain; POU	targeting	chr6:31170169-31170720	94.4746337890625	967.0	False	533.4128723144531	978.0	False	2	0	convergent_nonsignificant
ENSG00000130584|chr20:63830924-63831261	ENSG00000130584	ZBTB46	ZBTB46		C2H2 ZF	targeting	chr20:63830924-63831261	78.91097412109374	2035.0	False	533.3938720703125	979.0	False	2	0	convergent_nonsignificant
ENSG00000211456|chr3:45689317-45689684	ENSG00000211456	SACM1L	SACM1L			targeting	chr3:45689317-45689684	97.54525756835938	695.0	False	533.3786926269531	980.0	False	2	0	convergent_nonsignificant
ENSG00000007237|chr17:10198513-10198751	ENSG00000007237	GAS7	GAS7		Unknown	targeting	chr17:10198513-10198751	75.29232177734374	2108.0	False	533.3251068115235	981.0	False	2	0	convergent_nonsignificant
ENSG00000115297|chr2:74514467-74514749	ENSG00000115297	TLX2	TLX2	NK	Homeodomain	targeting	chr2:74514467-74514749	71.58280639648437	2145.0	False	533.3241241455078	982.0	False	2	0	convergent_nonsignificant
ENSG00000176371|chr15:84601017-84601301	ENSG00000176371	ZSCAN2	ZSCAN2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr15:84601017-84601301	104.18756713867188	233.0	False	533.278189086914	983.0	False	2	0	convergent_nonsignificant
ENSG00000106948|chr9:114398167-114398474	ENSG00000106948	AKNA	AKNA		AT hook	targeting	chr9:114398167-114398474	106.76753540039064	145.0	False	533.188119506836	984.0	False	2	0	convergent_nonsignificant
ENSG00000127124|chr1:41918442-41918911	ENSG00000127124	HIVEP3	HIVEP3		C2H2 ZF	targeting	chr1:41918442-41918911	87.89815673828124	1574.0	False	533.0922760009765	985.0	False	2	0	convergent_nonsignificant
ENSG00000187079|chr11:12674415-12674805	ENSG00000187079	TEAD1	TEAD1	TEF-1-related factors	TEA	targeting	chr11:12674415-12674805	93.09771728515624	1092.0	False	532.9970977783203	986.0	False	2	0	convergent_nonsignificant
ENSG00000152454|chr19:57947259-57947703	ENSG00000152454	ZNF256	ZNF256		C2H2 ZF	targeting	chr19:57947259-57947703	91.60759887695312	1247.0	False	532.991552734375	987.0	False	2	0	convergent_nonsignificant
non-targeting|2|non-targeting:2-2						negative control	non-targeting|2|non-targeting:2-2	96.16002197265624		False	532.9490570068359		False	2	0	convergent_nonsignificant
ENSG00000196110|chr19:9304950-9305137	ENSG00000196110	ZNF699	ZNF699	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:9304950-9305137	79.47654418945312	2020.0	False	532.9065246582031	988.0	False	2	0	convergent_nonsignificant
ENSG00000131196|chr18:79395945-79396155	ENSG00000131196	NFATC1	NFATC1		Rel	targeting	chr18:79395945-79396155	98.57938232421876	608.0	False	532.8873077392578	989.0	False	2	0	convergent_nonsignificant
ENSG00000251369|chr19:57559735-57559886	ENSG00000251369	ZNF550	ZNF550		C2H2 ZF	targeting	chr19:57559735-57559886	92.8568359375	1110.0	False	532.8124114990235	990.0	False	2	0	convergent_nonsignificant
ENSG00000106410|chr7:144409954-144410245	ENSG00000106410	NOBOX	NOBOX		Homeodomain	targeting	chr7:144409954-144410245	74.969873046875	2110.0	False	532.7886596679688	991.0	False	2	0	convergent_nonsignificant
ENSG00000165684|chr9:136376833-136377485	ENSG00000165684	SNAPC4	SNAPC4		Myb/SANT	targeting	chr9:136376833-136377485	101.49971923828124	387.0	False	532.7131561279297	992.0	False	2	0	convergent_nonsignificant
ENSG00000179195|chr12:123973207-123973518	ENSG00000179195	ZNF664	ZNF664		C2H2 ZF	targeting	chr12:123973207-123973518	77.70172119140625	2068.0	False	532.6014129638672	993.0	False	2	0	convergent_nonsignificant
non-targeting|54|non-targeting:54-54						negative control	non-targeting|54|non-targeting:54-54	85.80150146484375		False	532.5039886474609		False	2	0	convergent_nonsignificant
ENSG00000131381|chr3:15098890-15099144	ENSG00000131381	ZFYVE20	RBSN		C2H2 ZF	targeting	chr3:15098890-15099144	92.502099609375	1145.0	False	532.4234069824219	994.0	False	2	0	convergent_nonsignificant
ENSG00000160908|chr7:99499856-99500271	ENSG00000160908	ZNF394	ZNF394		C2H2 ZF	targeting	chr7:99499856-99500271	101.47260131835938	391.0	False	532.377685546875	995.0	False	2	0	convergent_nonsignificant
ENSG00000106554|chr7:133081758-133082017	ENSG00000106554	CHCHD3	CHCHD3		Unknown	targeting	chr7:133081758-133082017	88.60166625976562	1522.0	False	532.3699981689454	996.0	False	2	0	convergent_nonsignificant
ENSG00000137693|chr11:102110462-102110923	ENSG00000137693	YAP1	YAP1			targeting	chr11:102110462-102110923	105.84678344726562	173.0	False	532.2861083984375	997.0	False	2	0	convergent_nonsignificant
ENSG00000174279|chr2:176083458-176083857	ENSG00000174279	EVX2	EVX2	HOX	Homeodomain	targeting	chr2:176083458-176083857	103.74449462890624	262.0	False	532.2815246582031	998.0	False	2	0	convergent_nonsignificant
ENSG00000198176|chr13:113584680-113585132	ENSG00000198176	TFDP1	TFDP1	E2F	E2F	targeting	chr13:113584680-113585132	95.92556762695312	857.0	False	532.2233306884766	999.0	False	2	0	convergent_nonsignificant
ENSG00000156374|chr10:103350606-103351145	ENSG00000156374	PCGF6	PCGF6		Unknown	targeting	chr10:103350606-103351145	87.9522216796875	1568.0	False	532.1484466552735	1000.0	False	2	0	convergent_nonsignificant
ENSG00000196387|chr12:133080917-133080987	ENSG00000196387	ZNF140	ZNF140	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr12:133080917-133080987	96.86979370117189	775.0	False	532.0021453857422	1001.0	False	2	0	convergent_nonsignificant
ENSG00000170374|chr12:53336226-53336390	ENSG00000170374	SP7	SP7		C2H2 ZF	targeting	chr12:53336226-53336390	84.773388671875	1781.0	False	531.993310546875	1002.0	False	2	0	convergent_nonsignificant
ENSG00000164091|chr3:52278139-52278639	ENSG00000164091	WDR82	WDR82			targeting	chr3:52278139-52278639	103.0671630859375	292.0	False	531.9481170654296	1003.0	False	2	0	convergent_nonsignificant
non-targeting|5|non-targeting:5-5						negative control	non-targeting|5|non-targeting:5-5	87.03118896484375		False	531.9459381103516		False	2	0	convergent_nonsignificant
ENSG00000173757|chr17:42275927-42276389	ENSG00000173757	STAT5B	STAT5B		STAT	targeting	chr17:42275927-42276389	94.59366455078126	961.0	False	531.9443115234375	1004.0	False	2	0	convergent_nonsignificant
ENSG00000139793|chr13:97222358-97222533	ENSG00000139793	MBNL2	MBNL2		CCCH ZF	targeting	chr13:97222358-97222533	90.0159912109375	1415.0	False	531.8725463867188	1005.0	False	2	0	convergent_nonsignificant
non-targeting|24|non-targeting:24-24						negative control	non-targeting|24|non-targeting:24-24	92.95704345703123		False	531.8213317871093		False	2	0	convergent_nonsignificant
ENSG00000177732|chr20:325872-326086	ENSG00000177732	SOX12	SOX12	SOX-related factors	HMG/Sox	targeting	chr20:325872-326086	102.52842407226562	320.0	False	531.7644165039062	1006.0	False	2	0	convergent_nonsignificant
ENSG00000175029|chr10:125160815-125161032	ENSG00000175029	CTBP2	CTBP2		Unknown	targeting	chr10:125160815-125161032	89.36655883789062	1464.0	False	531.7325012207032	1007.0	False	2	0	convergent_nonsignificant
ENSG00000182568|chr3:18424848-18425341	ENSG00000182568	SATB1	SATB1	HD-CUT	CUT; Homeodomain	targeting	chr3:18424848-18425341	97.6955810546875	680.0	False	531.667691040039	1008.0	False	2	0	convergent_nonsignificant
ENSG00000163666|chr3:57199735-57199988	ENSG00000163666	HESX1	HESX1	Paired-related HD factors	Homeodomain	targeting	chr3:57199735-57199988	90.91119384765624	1318.0	False	531.6670440673828	1009.0	False	2	0	convergent_nonsignificant
ENSG00000116809|chr1:15976004-15976094	ENSG00000116809	ZBTB17	ZBTB17	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr1:15976004-15976094	80.00043334960938	2002.0	False	531.6222137451172	1010.0	False	2	0	convergent_nonsignificant
ENSG00000131759|chr17:40318275-40318536	ENSG00000131759	RARA	RARA	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr17:40318275-40318536	97.28616333007812	727.0	False	531.6114898681641	1011.0	False	2	0	convergent_nonsignificant
ENSG00000130724|chr19:58554638-58555089	ENSG00000130724	CHMP2A	CHMP2A			targeting	chr19:58554638-58555089	101.86091918945311	357.0	False	531.5659759521484	1012.0	False	2	0	convergent_nonsignificant
ENSG00000089486|chr16:4538326-4538750	ENSG00000089486	CDIP1	CDIP1			targeting	chr16:4538326-4538750	78.13899536132813	2059.0	False	531.4987213134766	1013.0	False	2	0	convergent_nonsignificant
ENSG00000166261|chr11:123741583-123741662	ENSG00000166261	ZNF202	ZNF202		C2H2 ZF	targeting	chr11:123741583-123741662	84.45441284179688	1802.0	False	531.4640197753906	1014.0	False	2	0	convergent_nonsignificant
ENSG00000169744|chr4:16898413-16898671	ENSG00000169744	LDB2	LDB2			targeting	chr4:16898413-16898671	74.18642578125	2120.0	False	531.4388793945312	1015.0	False	2	0	convergent_nonsignificant
ENSG00000163170|chr2:74147470-74147929	ENSG00000163170	BOLA3	BOLA3		Unknown	targeting	chr2:74147470-74147929	93.23027954101562	1079.0	False	531.3728729248047	1016.0	False	2	0	convergent_nonsignificant
ENSG00000071794|chr3:149086130-149086516	ENSG00000071794	HLTF	HLTF		Unknown	targeting	chr3:149086130-149086516	92.29901123046876	1163.0	False	531.2644165039062	1018.0	False	2	0	convergent_nonsignificant
ENSG00000100281|chr22:35257503-35257569	ENSG00000100281	HMGXB4	HMGXB4		HMG/Sox	targeting	chr22:35257503-35257569	91.6321533203125	1244.0	False	531.1608642578125	1019.0	False	2	0	convergent_nonsignificant
non-targeting|98|non-targeting:98-98						negative control	non-targeting|98|non-targeting:98-98	90.32360229492188		False	531.0795715332031		False	2	0	convergent_nonsignificant
ENSG00000143171|chr1:165444669-165445089	ENSG00000143171	RXRG	RXRG	RXR-related receptors (NR2)	Nuclear receptor	targeting	chr1:165444669-165445089	96.81923217773438	779.0	False	531.0523406982422	1020.0	False	2	0	convergent_nonsignificant
ENSG00000007866|chr6:35496860-35497038	ENSG00000007866	TEAD3	TEAD3	TEF-1-related factors	TEA	targeting	chr6:35496860-35497038	95.56405029296874	889.0	False	531.0263305664063	1022.0	False	2	0	convergent_nonsignificant
ENSG00000172006|chr19:2819875-2820243	ENSG00000172006	ZNF554	ZNF554		C2H2 ZF	targeting	chr19:2819875-2820243	84.26660766601563	1819.0	False	530.8556671142578	1023.0	False	2	0	convergent_nonsignificant
ENSG00000010539|chr16:3234926-3235157	ENSG00000010539	ZNF200	ZNF200		C2H2 ZF	targeting	chr16:3234926-3235157	91.00528564453126	1307.0	False	530.8014343261718	1024.0	False	2	0	convergent_nonsignificant
ENSG00000166188|chr16:57998407-57998471	ENSG00000166188	ZNF319	ZNF319		C2H2 ZF	targeting	chr16:57998407-57998471	106.52425537109374	150.0	False	530.6909820556641	1025.0	False	2	0	convergent_nonsignificant
ENSG00000119919|chr10:99532950-99533030	ENSG00000119919	NKX2-3	NKX2-3	NK	Homeodomain	targeting	chr10:99532950-99533030	88.81809692382812	1506.0	False	530.6263031005859	1026.0	False	2	0	convergent_nonsignificant
ENSG00000135341|chr6:90586992-90587077	ENSG00000135341	MAP3K7	MAP3K7		Unknown	targeting	chr6:90586992-90587077	107.897802734375	115.0	False	530.6190185546875	1027.0	False	2	0	convergent_nonsignificant
ENSG00000198131|chr19:58228916-58229101	ENSG00000198131	ZNF544	ZNF544		C2H2 ZF	targeting	chr19:58228916-58229101	92.948486328125	1102.0	False	530.5517333984375	1028.0	False	2	0	convergent_nonsignificant
non-targeting|72|non-targeting:72-72						negative control	non-targeting|72|non-targeting:72-72	91.53482055664062		False	530.5230224609375		False	2	0	convergent_nonsignificant
ENSG00000133111|chr13:36819231-36819318	ENSG00000133111	RFXAP	RFXAP		Unknown	targeting	chr13:36819231-36819318	98.54701538085938	612.0	False	530.5088439941406	1029.0	False	2	0	convergent_nonsignificant
ENSG00000196418|chr1:247157695-247157953	ENSG00000196418	ZNF124	ZNF124		C2H2 ZF	targeting	chr1:247157695-247157953	95.09881591796876	929.0	False	530.4334014892578	1030.0	False	2	0	convergent_nonsignificant
ENSG00000124496|chr6:42451110-42451808	ENSG00000124496	TRERF1	TRERF1		C2H2 ZF; Myb/SANT	targeting	chr6:42451110-42451808	93.83827514648438	1020.0	False	530.4006256103515	1031.0	False	2	0	convergent_nonsignificant
ENSG00000127445|chr19:9835357-9835572	ENSG00000127445	PIN1	PIN1		MBD	targeting	chr19:9835357-9835572	82.11162719726562	1917.0	False	530.3860900878906	1032.0	False	2	0	convergent_nonsignificant
ENSG00000170265|chr7:149195553-149195953	ENSG00000170265	ZNF282	ZNF282	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr7:149195553-149195953	84.25653686523438	1820.0	False	530.3626922607422	1033.0	False	2	0	convergent_nonsignificant
ENSG00000205189|chr8:80486173-80486292	ENSG00000205189	ZBTB10	ZBTB10		C2H2 ZF	targeting	chr8:80486173-80486292	107.94047241210936	113.0	False	530.3036590576172	1034.0	False	2	0	convergent_nonsignificant
ENSG00000160113|chr19:17245077-17245934	ENSG00000160113	NR2F6	NR2F6	RXR-related receptors (NR2)	Nuclear receptor	targeting	chr19:17245077-17245934	74.88988037109375	2111.0	False	530.2358001708984	1035.0	False	2	0	convergent_nonsignificant
ENSG00000184058|chr22:19760715-19761284	ENSG00000184058	TBX1	TBX1	TBX1-related factors	T-box	targeting	chr22:19760715-19761284	94.20737915039062	990.0	False	530.2089202880859	1036.0	False	2	0	convergent_nonsignificant
ENSG00000144331|chr2:179861183-179861559	ENSG00000144331	ZNF385B	ZNF385B		C2H2 ZF	targeting	chr2:179861183-179861559	84.30222778320312	1813.0	False	530.1876770019531	1037.0	False	2	0	convergent_nonsignificant
ENSG00000072121|chr14:67816380-67816594	ENSG00000072121	ZFYVE26	ZFYVE26		FYVE-type ZF	targeting	chr14:67816380-67816594	94.66415405273438	956.0	False	530.0377410888672	1038.0	False	2	0	convergent_nonsignificant
ENSG00000112333|chr6:108166052-108166564	ENSG00000112333	NR2E1	NR2E1		Nuclear receptor	targeting	chr6:108166052-108166564	98.76615600585936	587.0	False	530.0015838623046	1039.0	False	2	0	convergent_nonsignificant
ENSG00000135903|chr2:222298570-222298997	ENSG00000135903	PAX3	PAX3	Paired plus homeo domain	Homeodomain; Paired box	targeting	chr2:222298570-222298997	80.32643432617188	1987.0	False	529.9942474365234	1040.0	False	2	0	convergent_nonsignificant
ENSG00000181315|chr6:26659331-26659764	ENSG00000181315	ZNF322	ZNF322	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr6:26659331-26659764	104.33613891601564	227.0	False	529.9861846923828	1041.0	False	2	0	convergent_nonsignificant
ENSG00000258405|chr19:52453566-52453872	ENSG00000258405	ZNF578	ZNF578		C2H2 ZF	targeting	chr19:52453566-52453872	88.78939208984374	1510.0	False	529.8035461425782	1043.0	False	2	0	convergent_nonsignificant
ENSG00000196357|chr19:36214555-36214913	ENSG00000196357	ZNF565	ZNF565		C2H2 ZF	targeting	chr19:36214555-36214913	87.26657104492188	1623.0	False	529.7060119628907	1044.0	False	2	0	convergent_nonsignificant
ENSG00000173253|chr9:1050312-1050624	ENSG00000173253	DMRT2	DMRT2		DM	targeting	chr9:1050312-1050624	103.76041259765626	260.0	False	529.648095703125	1045.0	False	2	0	convergent_nonsignificant
ENSG00000118513|chr6:135181384-135181905	ENSG00000118513	MYB	MYB	Myb/SANT domain factors	Myb/SANT	targeting	chr6:135181384-135181905	82.42728271484376	1905.0	False	529.5338195800781	1046.0	False	2	0	convergent_nonsignificant
ENSG00000164975|chr9:15422862-15423120	ENSG00000164975	SNAPC3	SNAPC3			targeting	chr9:15422862-15423120	81.26558837890624	1954.0	False	529.5145874023438	1047.0	False	2	0	convergent_nonsignificant
ENSG00000182759|chr8:143430250-143430742	ENSG00000182759	MAFA	MAFA	Maf-related	bZIP	targeting	chr8:143430250-143430742	88.40175170898438	1536.0	False	529.4458557128906	1048.0	False	2	0	convergent_nonsignificant
ENSG00000120784|chr19:37655388-37655467	ENSG00000120784	ZFP30	ZFP30		C2H2 ZF	targeting	chr19:37655388-37655467	82.90376586914063	1885.0	False	529.3068115234375	1049.0	False	2	0	convergent_nonsignificant
ENSG00000089116|chr12:113471638-113471858	ENSG00000089116	LHX5	LHX5	HD-LIM	Homeodomain	targeting	chr12:113471638-113471858	83.963818359375	1836.0	False	529.2669860839844	1050.0	False	2	0	convergent_nonsignificant
ENSG00000172819|chr12:53220106-53220349	ENSG00000172819	RARG	RARG	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr12:53220106-53220349	91.37742309570312	1269.0	False	529.2364898681641	1051.0	False	2	0	convergent_nonsignificant
ENSG00000140044|chr14:75427713-75428080	ENSG00000140044	JDP2	JDP2	Fos-related	bZIP	targeting	chr14:75427713-75428080	93.97825927734377	1009.0	False	529.079833984375	1052.0	False	2	0	convergent_nonsignificant
ENSG00000121075|chr17:61452392-61452488	ENSG00000121075	TBX4	TBX4	TBX2-related factors	T-box	targeting	chr17:61452392-61452488	77.29569091796876	2077.0	False	529.0165435791016	1053.0	False	2	0	convergent_nonsignificant
ENSG00000109132|chr4:41748316-41748747	ENSG00000109132	PHOX2B	PHOX2B	Paired-related HD factors	Homeodomain	targeting	chr4:41748316-41748747	92.29209594726562	1164.0	False	528.8687133789062	1054.0	False	2	0	convergent_nonsignificant
ENSG00000163795|chr2:27380581-27380757	ENSG00000163795	ZNF513	ZNF513		C2H2 ZF	targeting	chr2:27380581-27380757	107.99170532226564	111.0	False	528.8058227539062	1055.0	False	2	0	convergent_nonsignificant
ENSG00000235109|chr6:28354038-28354173	ENSG00000235109	ZSCAN31	ZSCAN31	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr6:28354038-28354173	94.37401123046877	978.0	False	528.7797546386719	1056.0	False	2	0	convergent_nonsignificant
ENSG00000174332|chr1:53733856-53734135	ENSG00000174332	GLIS1	GLIS1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:53733856-53734135	75.5716796875	2101.0	False	528.7058044433594	1057.0	False	2	0	convergent_nonsignificant
ENSG00000123636|chr2:159615263-159616092	ENSG00000123636	BAZ2B	BAZ2B		MBD	targeting	chr2:159615263-159616092	90.5428466796875	1363.0	False	528.6124237060546	1058.0	False	2	0	convergent_nonsignificant
ENSG00000163435|chr1:202010633-202010822	ENSG00000163435	ELF3	ELF3	Ets-related	Ets; AT hook	targeting	chr1:202010633-202010822	84.1734375	1826.0	False	528.5780822753907	1059.0	False	2	0	convergent_nonsignificant
non-targeting|90|non-targeting:90-90						negative control	non-targeting|90|non-targeting:90-90	103.14484252929688		False	528.5745483398438		False	2	0	convergent_nonsignificant
ENSG00000196498|chr12:124535348-124535581	ENSG00000196498	NCOR2	NCOR2		Myb/SANT	targeting	chr12:124535348-124535581	88.35382690429688	1538.0	False	528.4644622802734	1062.0	False	2	0	convergent_nonsignificant
ENSG00000198646|chr20:34825344-34825629	ENSG00000198646	NCOA6	NCOA6		Unknown	targeting	chr20:34825344-34825629	102.68180541992189	312.0	False	528.4515380859375	1063.0	False	2	0	convergent_nonsignificant
ENSG00000166337|chr11:6611705-6612203	ENSG00000166337	TAF10	TAF10		Unknown	targeting	chr11:6611705-6612203	99.9490234375	491.0	False	528.4204925537109	1064.0	False	2	0	convergent_nonsignificant
ENSG00000198453|chr19:36916351-36916589	ENSG00000198453	ZNF568	ZNF568	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:36916351-36916589	90.13956298828126	1402.0	False	528.3867126464844	1065.0	False	2	0	convergent_nonsignificant
ENSG00000185551|chr15:96330679-96331148	ENSG00000185551	NR2F2	NR2F2	RXR-related receptors (NR2)	Nuclear receptor	targeting	chr15:96330679-96331148	102.06194458007812	345.0	False	528.3515533447265	1066.0	False	2	0	convergent_nonsignificant
ENSG00000112837|chr6:84763067-84763464	ENSG00000112837	TBX18	TBX18	TBX1-related factors	T-box	targeting	chr6:84763067-84763464	107.77203369140624	117.0	False	528.2207427978516	1067.0	False	2	0	convergent_nonsignificant
ENSG00000011451|chr19:15432185-15432722	ENSG00000011451	WIZ	WIZ		C2H2 ZF	targeting	chr19:15432185-15432722	78.47041625976563	2050.0	False	528.1804351806641	1068.0	False	2	0	convergent_nonsignificant
ENSG00000182742|chr17:48577853-48578451	ENSG00000182742	HOXB4	HOXB4	HOX	Homeodomain	targeting	chr17:48577853-48578451	79.88311767578125	2007.0	False	528.0985412597656	1069.0	False	2	0	convergent_nonsignificant
ENSG00000126856|chr16:90075543-90075901	ENSG00000126856	PRDM7	PRDM7		Unknown	targeting	chr16:90075543-90075901	91.96371459960938	1203.0	False	528.0282775878907	1070.0	False	2	0	convergent_nonsignificant
ENSG00000148737|chr10:112950246-112950315	ENSG00000148737	TCF7L2	TCF7L2	TCF-7-related factors	HMG/Sox	targeting	chr10:112950246-112950315	94.44774169921877	972.0	False	528.0236145019531	1071.0	False	2	0	convergent_nonsignificant
non-targeting|20|non-targeting:20-20						negative control	non-targeting|20|non-targeting:20-20	86.03446044921876		False	527.9334442138672		False	2	0	convergent_nonsignificant
ENSG00000196700|chr20:63969602-63969965	ENSG00000196700	ZNF512B	ZNF512B		C2H2 ZF	targeting	chr20:63969602-63969965	76.75917358398438	2086.0	False	527.7906951904297	1072.0	False	2	0	convergent_nonsignificant
ENSG00000163623|chr4:84497571-84498269	ENSG00000163623	NKX6-1	NKX6-1	NK	Homeodomain	targeting	chr4:84497571-84498269	92.02921142578126	1195.0	False	527.639761352539	1074.0	False	2	0	convergent_nonsignificant
ENSG00000171735|chr1:6785486-6785757	ENSG00000171735	CAMTA1	CAMTA1		CG-1	targeting	chr1:6785486-6785757	76.63096313476562	2088.0	False	527.5363220214844	1075.0	False	2	0	convergent_nonsignificant
ENSG00000197497|chr19:53193238-53193355	ENSG00000197497	ZNF665	ZNF665		C2H2 ZF	targeting	chr19:53193238-53193355	103.39456787109376	279.0	False	527.447119140625	1077.0	False	2	0	convergent_nonsignificant
ENSG00000124641|chr6:41920870-41921121	ENSG00000124641	MED20	MED20			targeting	chr6:41920870-41921121	97.85874633789062	666.0	False	527.4276000976563	1078.0	False	2	0	convergent_nonsignificant
ENSG00000089094|chr12:121580497-121580577	ENSG00000089094	KDM2B	KDM2B		CxxC	targeting	chr12:121580497-121580577	77.70910034179687	2067.0	False	527.3807189941406	1079.0	False	2	0	convergent_nonsignificant
ENSG00000072310|chr17:17823142-17823619	ENSG00000072310	SREBF1	SREBF1	bHLH-ZIP	bHLH	targeting	chr17:17823142-17823619	98.38991088867188	628.0	False	527.3719970703125	1080.0	False	2	0	convergent_nonsignificant
ENSG00000125482|chr9:132406633-132406842	ENSG00000125482	TTF1	TTF1		Myb/SANT	targeting	chr9:132406633-132406842	96.97182006835938	763.0	False	527.3643493652344	1081.0	False	2	0	convergent_nonsignificant
ENSG00000221818|chr8:26045114-26045410	ENSG00000221818	EBF2	EBF2		EBF1	targeting	chr8:26045114-26045410	80.29994506835938	1988.0	False	527.3303070068359	1082.0	False	2	0	convergent_nonsignificant
ENSG00000175325|chr5:177995827-177996296	ENSG00000175325	PROP1	PROP1	Paired-related HD factors	Homeodomain	targeting	chr5:177995827-177996296	86.38945922851562	1681.0	False	527.3116394042969	1083.0	False	2	0	convergent_nonsignificant
ENSG00000111206|chr12:2876684-2877164	ENSG00000111206	FOXM1	FOXM1	FOX	Forkhead	targeting	chr12:2876684-2877164	81.7108154296875	1933.0	False	527.3100891113281	1084.0	False	2	0	convergent_nonsignificant
ENSG00000189308|chr4:83010690-83010834	ENSG00000189308	LIN54	LIN54		TCR/CxC	targeting	chr4:83010690-83010834	99.352587890625	537.0	False	527.3052520751953	1085.0	False	2	0	convergent_nonsignificant
ENSG00000159086|chr21:32771283-32771775	ENSG00000159086	PAXBP1	PAXBP1		Unknown	targeting	chr21:32771283-32771775	90.35847778320311	1378.0	False	527.2879211425782	1086.0	False	2	0	convergent_nonsignificant
ENSG00000148411|chr9:136095046-136095309	ENSG00000148411	NACC2	NACC2	Other factors with up to three adjacent zinc fingers	Unknown	targeting	chr9:136095046-136095309	102.48207397460938	322.0	False	527.2696502685546	1087.0	False	2	0	convergent_nonsignificant
ENSG00000164299|chr5:80320044-80320323	ENSG00000164299	SPZ1	SPZ1		Unknown	targeting	chr5:80320044-80320323	96.04741821289062	848.0	False	527.150927734375	1088.0	False	2	0	convergent_nonsignificant
ENSG00000164104|chr4:173334068-173334400	ENSG00000164104	HMGB2	HMGB2		HMG/Sox	targeting	chr4:173334068-173334400	90.59197387695312	1356.0	False	527.1121063232422	1089.0	False	2	0	convergent_nonsignificant
ENSG00000115956|chr2:68365269-68365541	ENSG00000115956	PLEK	PLEK		Unknown	targeting	chr2:68365269-68365541	84.334912109375	1811.0	False	527.0964447021485	1090.0	False	2	0	convergent_nonsignificant
ENSG00000184828|chr18:48409299-48409364	ENSG00000184828	ZBTB7C	ZBTB7C	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr18:48409299-48409364	81.35676879882813	1951.0	False	527.0487823486328	1091.0	False	2	0	convergent_nonsignificant
ENSG00000139187|chr12:8989657-8989818	ENSG00000139187	KLRG1	KLRG1			targeting	chr12:8989657-8989818	85.18804931640625	1752.0	False	527.0164489746094	1092.0	False	2	0	convergent_nonsignificant
