target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	cell_count	distance_mean	distance_rank_targeting	sig_distance_gt_NC_max	pval_mean	sig_pval_lt_0p05	n_outlier_grnas_in_run	n_grnas_in_run	locus
ENSG00000157554|chr21:38660770-38660977	ENSG00000157554	ERG	ERG	Ets-related	Ets	targeting	2000	1.25628662109375	1034.0	False	0.3798499999999999	False	910	13534	chr21:38660770-38660977
ENSG00000163497|chr2:218983882-218985182	ENSG00000163497	FEV	FEV	Ets-related	Ets	targeting	2000	1.2561126708984376	1035.0	False	0.35585	False	910	13534	chr2:218983882-218985182
ENSG00000140993|chr16:3305345-3305684	ENSG00000140993	TIGD7	TIGD7	More than 3 adjacent zinc fingers	CENPB	targeting	2000	1.2542388916015623	1036.0	False	0.37635	False	910	13534	chr16:3305345-3305684
ENSG00000159556|chr15:76336768-76337169	ENSG00000159556	ISL2	ISL2	HD-LIM	Homeodomain	targeting	2000	1.2533660888671876	1037.0	False	0.4063	False	910	13534	chr15:76336768-76337169
ENSG00000114861|chr3:71244600-71245176	ENSG00000114861	FOXP1	FOXP1	FOX	Forkhead	targeting	2000	1.253265380859375	1038.0	False	0.32305	False	910	13534	chr3:71244600-71245176
ENSG00000012223|chr3:46464688-46464898	ENSG00000012223	LTF	LTF		Unknown	targeting	2000	1.253253173828125	1039.0	False	0.3607999999999999	False	910	13534	chr3:46464688-46464898
ENSG00000007866|chr6:35496860-35497038	ENSG00000007866	TEAD3	TEAD3	TEF-1-related factors	TEA	targeting	2000	1.2505645751953125	1040.0	False	0.3613499999999999	False	910	13534	chr6:35496860-35497038
ENSG00000167604|chr19:35900398-35900558	ENSG00000167604	NFKBID	NFKBID		Unknown	targeting	2000	1.24981689453125	1041.0	False	0.3100999999999999	False	910	13534	chr19:35900398-35900558
ENSG00000121454|chr1:180230289-180230434	ENSG00000121454	LHX4	LHX4		Homeodomain	targeting	2000	1.249200439453125	1042.0	False	0.39065	False	910	13534	chr1:180230289-180230434
ENSG00000169155|chr9:126805040-126805144	ENSG00000169155	ZBTB43	ZBTB43		C2H2 ZF	targeting	2000	1.2486846923828123	1043.0	False	0.3883	False	910	13534	chr9:126805040-126805144
ENSG00000180053|chr8:23706141-23706612	ENSG00000180053	NKX2-6	NKX2-6		Homeodomain	targeting	2000	1.246441650390625	1044.0	False	0.3688999999999999	False	910	13534	chr8:23706141-23706612
ENSG00000106624|chr7:44104396-44104746	ENSG00000106624	AEBP1	AEBP1		Unknown	targeting	2000	1.24642333984375	1045.0	False	0.2884	False	910	13534	chr7:44104396-44104746
ENSG00000168772|chr4:104494819-104494900	ENSG00000168772	CXXC4	CXXC4		CxxC	targeting	2000	1.245953369140625	1046.0	False	0.3763499999999999	False	910	13534	chr4:104494819-104494900
ENSG00000181472|chr6:151391075-151391689	ENSG00000181472	ZBTB2	ZBTB2		C2H2 ZF	targeting	2000	1.245196533203125	1047.0	False	0.3713499999999999	False	910	13534	chr6:151391075-151391689
ENSG00000175003|chr6:160121862-160122212	ENSG00000175003	SLC22A1	SLC22A1			targeting	2000	1.24476318359375	1048.0	False	0.3316	False	910	13534	chr6:160121862-160122212
ENSG00000182521|chr14:55440393-55440617	ENSG00000182521	TBPL2	TBPL2		TBP	targeting	2000	1.244403076171875	1049.0	False	0.36745	False	910	13534	chr14:55440393-55440617
ENSG00000077150|chr10:102395738-102395949	ENSG00000077150	NFKB2	NFKB2	NF-kappaB-related factors	Rel	targeting	2000	1.2438446044921876	1050.0	False	0.36835	False	910	13534	chr10:102395738-102395949
ENSG00000173253|chr9:1050312-1050624	ENSG00000173253	DMRT2	DMRT2		DM	targeting	2000	1.2435272216796875	1051.0	False	0.368	False	910	13534	chr9:1050312-1050624
ENSG00000162761|chr1:165356441-165356714	ENSG00000162761	LMX1A	LMX1A	HD-LIM	Homeodomain	targeting	2000	1.2433624267578125	1052.0	False	0.3763499999999999	False	910	13534	chr1:165356441-165356714
non-targeting|74|non-targeting:74-74						negative control	2000	1.2432525634765623		False	0.32955	False	910	13534	non-targeting|74|non-targeting:74-74
ENSG00000197063|chr17:81927421-81927734	ENSG00000197063	MAFG	MAFG	Maf-related	bZIP	targeting	2000	1.2424835205078124	1053.0	False	0.3017500000000001	False	910	13534	chr17:81927421-81927734
non-targeting|28|non-targeting:28-28						negative control	2000	1.24224853515625		False	0.3764999999999999	False	910	13534	non-targeting|28|non-targeting:28-28
ENSG00000107807|chr10:101131117-101131714	ENSG00000107807	TLX1	TLX1		Homeodomain	targeting	2000	1.242242431640625	1054.0	False	0.3734499999999999	False	910	13534	chr10:101131117-101131714
ENSG00000137699|chr11:120137900-120138146	ENSG00000137699	TRIM29	TRIM29		Unknown	targeting	2000	1.2419281005859375	1055.0	False	0.3624	False	910	13534	chr11:120137900-120138146
ENSG00000185591|chr12:53380184-53380609	ENSG00000185591	SP1	SP1	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	1.2415557861328126	1056.0	False	0.3742499999999999	False	910	13534	chr12:53380184-53380609
ENSG00000198715|chr1:156291408-156291546	ENSG00000198715	C1orf85	GLMP		Unknown	targeting	2000	1.24097900390625	1057.0	False	0.3172999999999999	False	910	13534	chr1:156291408-156291546
ENSG00000165512|chr10:45000874-45000991	ENSG00000165512	ZNF22	ZNF22		C2H2 ZF	targeting	2000	1.240093994140625	1058.0	False	0.3185	False	910	13534	chr10:45000874-45000991
ENSG00000124459|chr19:43935015-43935290	ENSG00000124459	ZNF45	ZNF45		C2H2 ZF	targeting	2000	1.239801025390625	1059.0	False	0.3951999999999999	False	910	13534	chr19:43935015-43935290
ENSG00000170549|chr5:3595910-3596299	ENSG00000170549	IRX1	IRX1	TALE-type HD	Homeodomain	targeting	2000	1.2391937255859375	1060.0	False	0.32265	False	910	13534	chr5:3595910-3596299
ENSG00000141002|chr16:89873615-89873688	ENSG00000141002	TCF25	TCF25		Unknown	targeting	2000	1.238714599609375	1061.0	False	0.3378	False	910	13534	chr16:89873615-89873688
ENSG00000160113|chr19:17245077-17245934	ENSG00000160113	NR2F6	NR2F6	RXR-related receptors (NR2)	Nuclear receptor	targeting	2000	1.2386932373046875	1062.0	False	0.34775	False	910	13534	chr19:17245077-17245934
ENSG00000128604|chr7:128937935-128938196	ENSG00000128604	IRF5	IRF5	Interferon-regulatory factors	IRF	targeting	2000	1.2385986328125	1063.0	False	0.4185999999999999	False	910	13534	chr7:128937935-128938196
ENSG00000121297|chr19:31349211-31349434	ENSG00000121297	TSHZ3	TSHZ3		C2H2 ZF	targeting	2000	1.2382904052734376	1064.0	False	0.3873499999999999	False	910	13534	chr19:31349211-31349434
ENSG00000085276|chr3:169663167-169663716	ENSG00000085276	MECOM	MECOM		C2H2 ZF	targeting	2000	1.23558349609375	1065.0	False	0.3189	False	910	13534	chr3:169663167-169663716
ENSG00000152784|chr4:80183804-80184021	ENSG00000152784	PRDM8	PRDM8		C2H2 ZF	targeting	2000	1.235504150390625	1066.0	False	0.3349499999999999	False	910	13534	chr4:80183804-80184021
ENSG00000174332|chr1:53733856-53734135	ENSG00000174332	GLIS1	GLIS1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.2347259521484375	1067.0	False	0.34775	False	910	13534	chr1:53733856-53734135
ENSG00000049768|chrX:49264466-49264684	ENSG00000049768	FOXP3	FOXP3	FOX	Forkhead	targeting	2000	1.2342926025390626	1068.0	False	0.2974	False	910	13534	chrX:49264466-49264684
ENSG00000077092|chr3:25428258-25428518	ENSG00000077092	RARB	RARB	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	1.2329986572265623	1069.0	False	0.324	False	910	13534	chr3:25428258-25428518
ENSG00000028839|chr6:133953223-133953707	ENSG00000028839	TBPL1	TBPL1		TBP	targeting	1849	1.23258056640625	1070.0	False	0.3118499999999999	False	910	13534	chr6:133953223-133953707
ENSG00000188283|chr19:37218157-37218461	ENSG00000188283	ZNF383	ZNF383		C2H2 ZF	targeting	2000	1.2322540283203125	1071.0	False	0.37395	False	910	13534	chr19:37218157-37218461
non-targeting|19|non-targeting:19-19						negative control	2000	1.231756591796875		False	0.4141499999999999	False	910	13534	non-targeting|19|non-targeting:19-19
ENSG00000176692|chr16:86566897-86567430	ENSG00000176692	FOXC2	FOXC2	FOX	Forkhead	targeting	2000	1.230938720703125	1072.0	False	0.34875	False	910	13534	chr16:86566897-86567430
ENSG00000178919|chr9:97853228-97853325	ENSG00000178919	FOXE1	FOXE1	FOX	Forkhead	targeting	2000	1.2305023193359377	1073.0	False	0.3485999999999999	False	910	13534	chr9:97853228-97853325
ENSG00000101457|chr20:45791972-45792466	ENSG00000101457	DNTTIP1	DNTTIP1	NFkappaB-related	AT hook	targeting	2000	1.229095458984375	1074.0	False	0.3117999999999999	False	910	13534	chr20:45791972-45792466
ENSG00000164185|chr5:122129551-122129970	ENSG00000164185	ZNF474	ZNF474		C2H2 ZF	targeting	2000	1.228289794921875	1075.0	False	0.385	False	910	13534	chr5:122129551-122129970
ENSG00000198816|chr19:7519936-7520131	ENSG00000198816	ZNF358	ZNF358		C2H2 ZF	targeting	2000	1.2282501220703126	1076.0	False	0.3761	False	910	13534	chr19:7519936-7520131
ENSG00000050344|chr7:26152418-26152819	ENSG00000050344	NFE2L3	NFE2L3		bZIP	targeting	2000	1.227191162109375	1077.0	False	0.37405	False	910	13534	chr7:26152418-26152819
ENSG00000275004|chr22:22508407-22508725	ENSG00000275004	ZNF280B	ZNF280B		C2H2 ZF	targeting	2000	1.2269073486328126	1078.0	False	0.3527	False	910	13534	chr22:22508407-22508725
non-targeting|22|non-targeting:22-22						negative control	2000	1.22664794921875		False	0.3420999999999999	False	910	13534	non-targeting|22|non-targeting:22-22
ENSG00000048540|chr12:16606259-16606486	ENSG00000048540	LMO3	LMO3			targeting	2000	1.22635498046875	1079.0	False	0.3702	False	910	13534	chr12:16606259-16606486
ENSG00000144655|chr3:39153191-39153573	ENSG00000144655	CSRNP1	CSRNP1		Unknown	targeting	2000	1.2261505126953125	1080.0	False	0.36135	False	910	13534	chr3:39153191-39153573
ENSG00000123364|chr12:53938848-53939296	ENSG00000123364	HOXC13	HOXC13	HOX	Homeodomain	targeting	2000	1.224481201171875	1081.0	False	0.37045	False	910	13534	chr12:53938848-53939296
ENSG00000147183|chrX:88747206-88747317	ENSG00000147183	CPXCR1	CPXCR1		C2H2 ZF	targeting	2000	1.2243255615234374	1082.0	False	0.3755	False	910	13534	chrX:88747206-88747317
ENSG00000185238|chr11:20387715-20388204	ENSG00000185238	PRMT3	PRMT3		C2H2 ZF	targeting	2000	1.2239349365234375	1083.0	False	0.34225	False	910	13534	chr11:20387715-20388204
ENSG00000186416|chrX:119605641-119605871	ENSG00000186416	NKRF	NKRF		Unknown	targeting	2000	1.223577880859375	1084.0	False	0.30635	False	910	13534	chrX:119605641-119605871
ENSG00000099956|chr22:23786987-23787393	ENSG00000099956	SMARCB1	SMARCB1		Unknown	targeting	2000	1.2232269287109374	1085.0	False	0.37235	False	910	13534	chr22:23786987-23787393
ENSG00000249709|chr19:12551173-12551462	ENSG00000249709	ZNF564	ZNF564		C2H2 ZF	targeting	2000	1.2224700927734375	1086.0	False	0.34705	False	910	13534	chr19:12551173-12551462
ENSG00000248496|chr6:28587057-28587321	ENSG00000248496					targeting	2000	1.2215240478515623	1087.0	False	0.37085	False	910	13534	chr6:28587057-28587321
ENSG00000186951|chr22:46150517-46150847	ENSG00000186951	PPARA	PPARA		Nuclear receptor	targeting	2000	1.2210540771484375	1088.0	False	0.3398	False	910	13534	chr22:46150517-46150847
ENSG00000006194|chr16:3283506-3283924	ENSG00000006194	ZNF263	ZNF263	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.2208892822265625	1089.0	False	0.3793	False	910	13534	chr16:3283506-3283924
ENSG00000089775|chr14:64503671-64503824	ENSG00000089775	ZBTB25	ZBTB25		C2H2 ZF	targeting	2000	1.220135498046875	1090.0	False	0.4109999999999999	False	910	13534	chr14:64503671-64503824
ENSG00000137338|chr6:28281608-28281791	ENSG00000137338	PGBD1	PGBD1		Unknown	targeting	2000	1.219757080078125	1091.0	False	0.3894499999999999	False	910	13534	chr6:28281608-28281791
ENSG00000249471|chr19:58451623-58452050	ENSG00000249471	ZNF324B	ZNF324B		C2H2 ZF	targeting	2000	1.2194427490234374	1092.0	False	0.41285	False	910	13534	chr19:58451623-58452050
ENSG00000178662|chr2:165572313-165572445	ENSG00000178662	CSRNP3	CSRNP3		Unknown	targeting	2000	1.2180389404296874	1093.0	False	0.35155	False	910	13534	chr2:165572313-165572445
ENSG00000148143|chr9:106863207-106863501	ENSG00000148143	ZNF462	ZNF462		C2H2 ZF	targeting	2000	1.2175262451171875	1094.0	False	0.37725	False	910	13534	chr9:106863207-106863501
ENSG00000159917|chr19:44304740-44305014	ENSG00000159917	ZNF235	ZNF235		C2H2 ZF	targeting	2000	1.2157379150390626	1095.0	False	0.34215	False	910	13534	chr19:44304740-44305014
ENSG00000139083|chr12:11649771-11650195	ENSG00000139083	ETV6	ETV6	Ets-related	Ets	targeting	2000	1.215576171875	1096.0	False	0.3448	False	910	13534	chr12:11649771-11650195
ENSG00000134532|chr12:23949569-23949854	ENSG00000134532	SOX5	SOX5		HMG/Sox	targeting	2000	1.215252685546875	1097.0	False	0.32445	False	910	13534	chr12:23949569-23949854
ENSG00000104881|chr19:45405894-45406384	ENSG00000104881	PPP1R13L	PPP1R13L		Unknown	targeting	1707	1.2149871826171874	1098.0	False	0.41235	False	910	13534	chr19:45405894-45406384
ENSG00000170178|chr2:176099808-176100181	ENSG00000170178	HOXD12	HOXD12	HOX	Homeodomain	targeting	2000	1.214508056640625	1099.0	False	0.4080999999999999	False	910	13534	chr2:176099808-176100181
ENSG00000128563|chr7:102363890-102364302	ENSG00000128563	PRKRIP1	PRKRIP1			targeting	2000	1.2143341064453126	1100.0	False	0.36895	False	910	13534	chr7:102363890-102364302
ENSG00000138795|chr4:108168675-108168864	ENSG00000138795	LEF1	LEF1	TCF-7-related factors	HMG/Sox	targeting	2000	1.213226318359375	1101.0	False	0.36885	False	910	13534	chr4:108168675-108168864
ENSG00000112561|chr6:41733540-41733839	ENSG00000112561	TFEB	TFEB	bHLH-ZIP	bHLH	targeting	2000	1.21312255859375	1102.0	False	0.3565	False	910	13534	chr6:41733540-41733839
non-targeting|48|non-targeting:48-48						negative control	2000	1.2121826171875		False	0.36015	False	910	13534	non-targeting|48|non-targeting:48-48
ENSG00000184436|chr22:21001546-21002125	ENSG00000184436	THAP7	THAP7		THAP finger	targeting	2000	1.2118804931640623	1103.0	False	0.3562999999999999	False	910	13534	chr22:21001546-21002125
ENSG00000110395|chr11:119206273-119206698	ENSG00000110395	CBL	CBL		Unknown	targeting	2000	1.2104827880859377	1104.0	False	0.3602	False	910	13534	chr11:119206273-119206698
ENSG00000128714|chr2:176092704-176093139	ENSG00000128714	HOXD13	HOXD13	HOX	Homeodomain	targeting	2000	1.2064422607421874	1105.0	False	0.40705	False	910	13534	chr2:176092704-176093139
ENSG00000138311|chr10:62374398-62374656	ENSG00000138311	ZNF365	ZNF365		C2H2 ZF	targeting	2000	1.206121826171875	1106.0	False	0.37065	False	910	13534	chr10:62374398-62374656
ENSG00000111145|chr12:96194449-96194911	ENSG00000111145	ELK3	ELK3	Ets-related	Ets	targeting	2000	1.2019317626953123	1107.0	False	0.3702499999999999	False	910	13534	chr12:96194449-96194911
ENSG00000119866|chr2:60553025-60553601	ENSG00000119866	BCL11A	BCL11A	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	1.2007537841796876	1108.0	False	0.3556499999999999	False	910	13534	chr2:60553025-60553601
ENSG00000184939|chr16:68539307-68539380	ENSG00000184939	ZFP90	ZFP90		C2H2 ZF	targeting	2000	1.20042724609375	1109.0	False	0.36415	False	910	13534	chr16:68539307-68539380
non-targeting|62|non-targeting:62-62						negative control	2000	1.200146484375		False	0.3213999999999999	False	910	13534	non-targeting|62|non-targeting:62-62
ENSG00000146678|chr7:45888502-45888774	ENSG00000146678	IGFBP1	IGFBP1			targeting	2000	1.199688720703125	1110.0	False	0.3290499999999999	False	910	13534	chr7:45888502-45888774
ENSG00000100906|chr14:35404413-35404643	ENSG00000100906	NFKBIA	NFKBIA		Unknown	targeting	2000	1.1993896484375	1111.0	False	0.344	False	910	13534	chr14:35404413-35404643
ENSG00000011332|chr19:38224100-38224199	ENSG00000011332	DPF1	DPF1		C2H2 ZF	targeting	2000	1.1991455078125	1112.0	False	0.3682499999999999	False	910	13534	chr19:38224100-38224199
ENSG00000179981|chr18:75210878-75211253	ENSG00000179981	TSHZ1	TSHZ1		C2H2 ZF	targeting	2000	1.1990478515625	1113.0	False	0.37115	False	910	13534	chr18:75210878-75211253
ENSG00000115297|chr2:74514467-74514749	ENSG00000115297	TLX2	TLX2	NK	Homeodomain	targeting	2000	1.19847412109375	1114.0	False	0.4100500000000001	False	910	13534	chr2:74514467-74514749
ENSG00000130684|chr20:25696742-25696816	ENSG00000130684	ZNF337	ZNF337		C2H2 ZF	targeting	2000	1.1978759765625	1115.0	False	0.39225	False	910	13534	chr20:25696742-25696816
ENSG00000173976|chr19:3771993-3772264	ENSG00000173976	RAX2	RAX2	Paired-related HD factors	Homeodomain	targeting	2000	1.1973907470703125	1116.0	False	0.4222	False	910	13534	chr19:3771993-3772264
ENSG00000159592|chr1:45686266-45686835	ENSG00000159592	GPBP1L1	GPBP1L1		Unknown	targeting	2000	1.1958160400390625	1117.0	False	0.3839	False	910	13534	chr1:45686266-45686835
ENSG00000171634|chr17:67825489-67825611	ENSG00000171634	BPTF	BPTF		Unknown	targeting	2000	1.1927978515625	1118.0	False	0.3890999999999999	False	910	13534	chr17:67825489-67825611
ENSG00000102125|chrX:154411586-154412089	ENSG00000102125	TAZ	TAFAZZIN			targeting	1730	1.1924896240234375	1119.0	False	0.37465	False	910	13534	chrX:154411586-154412089
ENSG00000179774|chr10:68231719-68232126	ENSG00000179774	ATOH7	ATOH7	Tal-related	bHLH	targeting	2000	1.1923980712890625	1120.0	False	0.37095	False	910	13534	chr10:68231719-68232126
ENSG00000124920|chr11:61755367-61755564	ENSG00000124920	MYRF	MYRF		Ndt80/PhoG	targeting	2000	1.1922943115234377	1121.0	False	0.38075	False	910	13534	chr11:61755367-61755564
ENSG00000179111|chr17:8123848-8124113	ENSG00000179111	HES7	HES7	Hairy-related factors	bHLH	targeting	2000	1.1921783447265626	1122.0	False	0.3489	False	910	13534	chr17:8123848-8124113
ENSG00000196646|chr19:12163080-12163363	ENSG00000196646	ZNF136	ZNF136	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.1912506103515623	1123.0	False	0.4074000000000001	False	910	13534	chr19:12163080-12163363
ENSG00000188629|chr19:9324271-9324519	ENSG00000188629	ZNF177	ZNF177		C2H2 ZF	targeting	2000	1.1908721923828125	1124.0	False	0.3488	False	910	13534	chr19:9324271-9324519
ENSG00000064835|chr3:87276317-87276612	ENSG00000064835	POU1F1	POU1F1	POU domain factors	Homeodomain; POU	targeting	2000	1.190155029296875	1125.0	False	0.4017999999999999	False	910	13534	chr3:87276317-87276612
ENSG00000101444|chr20:34302905-34303337	ENSG00000101444	AHCY	AHCY			targeting	2000	1.1884765625	1126.0	False	0.4229999999999999	False	910	13534	chr20:34302905-34303337
ENSG00000088881|chr20:2692766-2693159	ENSG00000088881	EBF4	EBF4		EBF1	targeting	2000	1.1874603271484374	1127.0	False	0.41235	False	910	13534	chr20:2692766-2693159
ENSG00000174282|chr17:7484149-7484280	ENSG00000174282	ZBTB4	ZBTB4		C2H2 ZF	targeting	2000	1.1869964599609375	1128.0	False	0.4287499999999999	False	910	13534	chr17:7484149-7484280
ENSG00000196150|chr8:144901175-144902108	ENSG00000196150	ZNF250	ZNF250	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.185882568359375	1129.0	False	0.3748	False	910	13534	chr8:144901175-144902108
ENSG00000121481|chr1:185045530-185045974	ENSG00000121481	RNF2	RNF2		Unknown	targeting	2000	1.185614013671875	1130.0	False	0.3849	False	910	13534	chr1:185045530-185045974
ENSG00000114554|chr8:119416423-119416754	ENSG00000114554					targeting	2000	1.184259033203125	1131.0	False	0.4175	False	910	13534	chr8:119416423-119416754
ENSG00000066422|chr3:101676999-101677139	ENSG00000066422	ZBTB11	ZBTB11	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.184014892578125	1132.0	False	0.3522	False	910	13534	chr3:101676999-101677139
ENSG00000105419|chr19:47419060-47419533	ENSG00000105419	MEIS3	MEIS3	TALE-type homeo domain factors	Homeodomain	targeting	2000	1.1827178955078126	1133.0	False	0.4156000000000001	False	910	13534	chr19:47419060-47419533
ENSG00000233608|chr2:238848065-238848373	ENSG00000233608	TWIST2	TWIST2		bHLH	targeting	2000	1.1821014404296877	1134.0	False	0.3696	False	910	13534	chr2:238848065-238848373
ENSG00000197961|chr19:9584127-9584487	ENSG00000197961	ZNF121	ZNF121	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.181500244140625	1135.0	False	0.3951999999999999	False	910	13534	chr19:9584127-9584487
ENSG00000091831|chr6:151807705-151808109	ENSG00000091831	ESR1	ESR1	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	2000	1.18076171875	1136.0	False	0.33015	False	910	13534	chr6:151807705-151808109
ENSG00000129911|chr19:1863088-1863584	ENSG00000129911	KLF16	KLF16	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	1.180517578125	1137.0	False	0.3623	False	910	13534	chr19:1863088-1863584
ENSG00000172216|chr20:50190831-50191410	ENSG00000172216	CEBPB	CEBPB	CEBP-related	bZIP	targeting	2000	1.179583740234375	1138.0	False	0.3795499999999999	False	910	13534	chr20:50190831-50191410
ENSG00000167377|chr16:71489230-71489327	ENSG00000167377	ZNF23	ZNF23		C2H2 ZF	targeting	2000	1.1787933349609374	1139.0	False	0.4225499999999999	False	910	13534	chr16:71489230-71489327
ENSG00000198028|chr19:9498329-9498565	ENSG00000198028	ZNF560	ZNF560		C2H2 ZF	targeting	2000	1.1786468505859375	1140.0	False	0.37765	False	910	13534	chr19:9498329-9498565
ENSG00000181690|chr8:56210845-56211308	ENSG00000181690	PLAG1	PLAG1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.178497314453125	1141.0	False	0.3421499999999999	False	910	13534	chr8:56210845-56211308
ENSG00000134574|chr11:47215068-47215282	ENSG00000134574	DDB2	DDB2		Unknown	targeting	2000	1.1766326904296875	1142.0	False	0.3867	False	910	13534	chr11:47215068-47215282
ENSG00000186017|chr19:36489319-36489560	ENSG00000186017	ZNF566	ZNF566		C2H2 ZF	targeting	2000	1.1765106201171875	1143.0	False	0.4258	False	910	13534	chr19:36489319-36489560
ENSG00000089094|chr12:121580497-121580577	ENSG00000089094	KDM2B	KDM2B		CxxC	targeting	2000	1.17650146484375	1144.0	False	0.4357999999999999	False	910	13534	chr12:121580497-121580577
ENSG00000067369|chr15:43492900-43493177	ENSG00000067369	TP53BP1	TP53BP1		Unknown	targeting	2000	1.176300048828125	1145.0	False	0.35875	False	910	13534	chr15:43492900-43493177
ENSG00000075426|chr2:28392854-28393581	ENSG00000075426	FOSL2	FOSL2	Fos-related	bZIP	targeting	2000	1.176214599609375	1146.0	False	0.38275	False	910	13534	chr2:28392854-28393581
ENSG00000172819|chr12:53231789-53232195	ENSG00000172819	RARG	RARG	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	1.1742645263671876	1147.0	False	0.3831999999999999	False	910	13534	chr12:53231789-53232195
ENSG00000204103|chr20:40688999-40689231	ENSG00000204103	MAFB	MAFB		bZIP	targeting	2000	1.173779296875	1148.0	False	0.4135	False	910	13534	chr20:40688999-40689231
ENSG00000118156|chr19:47540858-47540955	ENSG00000118156	ZNF541	ZNF541		C2H2 ZF; Myb/SANT	targeting	2000	1.173773193359375	1149.0	False	0.4092499999999999	False	910	13534	chr19:47540858-47540955
ENSG00000151322|chr14:32934669-32935147	ENSG00000151322	NPAS3	NPAS3	PAS	bHLH	targeting	2000	1.17335205078125	1150.0	False	0.356	False	910	13534	chr14:32934669-32935147
ENSG00000176293|chr19:58059252-58059657	ENSG00000176293	ZNF135	ZNF135	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.1724090576171875	1151.0	False	0.41855	False	910	13534	chr19:58059252-58059657
ENSG00000170608|chr19:45864323-45864514	ENSG00000170608	FOXA3	FOXA3	FOX	Forkhead	targeting	2000	1.1720062255859376	1152.0	False	0.4318000000000001	False	910	13534	chr19:45864323-45864514
ENSG00000132005|chr19:14006259-14006349	ENSG00000132005	RFX1	RFX1	RFX-related factors	RFX	targeting	2000	1.17169189453125	1153.0	False	0.4180499999999999	False	910	13534	chr19:14006259-14006349
ENSG00000105497|chr19:51571288-51571484	ENSG00000105497	ZNF175	ZNF175	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.17139892578125	1154.0	False	0.3879	False	910	13534	chr19:51571288-51571484
ENSG00000131759|chr17:40342381-40342588	ENSG00000131759	RARA	RARA	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	2000	1.17130126953125	1155.0	False	0.37675	False	910	13534	chr17:40342381-40342588
ENSG00000102349|chrX:56232404-56232501	ENSG00000102349	KLF8	KLF8	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	1.171112060546875	1156.0	False	0.4101	False	910	13534	chrX:56232404-56232501
ENSG00000057935|chr2:42568628-42568887	ENSG00000057935	MTA3	MTA3		Myb/SANT; GATA	targeting	2000	1.1704925537109374	1157.0	False	0.3621	False	910	13534	chr2:42568628-42568887
ENSG00000180828|chr8:64580369-64580448	ENSG00000180828	BHLHE22	BHLHE22	Tal-related	bHLH	targeting	2000	1.1690887451171874	1158.0	False	0.35265	False	910	13534	chr8:64580369-64580448
ENSG00000171223|chr19:12791480-12791693	ENSG00000171223	JUNB	JUNB	Jun-related	bZIP	targeting	2000	1.16903076171875	1159.0	False	0.3773999999999999	False	910	13534	chr19:12791480-12791693
ENSG00000102878|chr16:67163614-67165117	ENSG00000102878	HSF4	HSF4	HSF factors	HSF	targeting	2000	1.16845703125	1160.0	False	0.4223	False	910	13534	chr16:67163614-67165117
ENSG00000148513|chr10:37125662-37125900	ENSG00000148513	ANKRD30A	ANKRD30A		Unknown	targeting	2000	1.1682525634765626	1161.0	False	0.34395	False	910	13534	chr10:37125662-37125900
ENSG00000160094|chr1:33256472-33256878	ENSG00000160094	ZNF362	ZNF362	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.168109130859375	1162.0	False	0.3717	False	910	13534	chr1:33256472-33256878
ENSG00000171448|chr9:122931221-122931493	ENSG00000171448	ZBTB26	ZBTB26	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.167962646484375	1163.0	False	0.4197	False	910	13534	chr9:122931221-122931493
ENSG00000169131|chr5:178730364-178730667	ENSG00000169131	ZNF354A	ZNF354A	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.1668243408203125	1164.0	False	0.4355	False	910	13534	chr5:178730364-178730667
ENSG00000172000|chr19:2867311-2867573	ENSG00000172000	ZNF556	ZNF556		C2H2 ZF	targeting	2000	1.1662628173828125	1165.0	False	0.4102500000000001	False	910	13534	chr19:2867311-2867573
ENSG00000204859|chr1:6580024-6580283	ENSG00000204859	ZBTB48	ZBTB48	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.166033935546875	1166.0	False	0.3743	False	910	13534	chr1:6580024-6580283
